user_id,item_id,rating
USR-232,ITM-80,5
USR-247,ITM-12,5
USR-120,ITM-67,3
USR-331,ITM-41,3
USR-157,ITM-40,3
USR-258,ITM-52,4
USR-209,ITM-16,1
USR-327,ITM-10,4
USR-238,ITM-70,4
USR-279,ITM-23,5
USR-242,ITM-61,3
USR-310,ITM-15,5
USR-234,ITM-19,5
USR-342,ITM-80,2
USR-150,ITM-30,3
USR-334,ITM-69,3
USR-285,ITM-83,3
USR-104,ITM-72,4
USR-104,ITM-51,4
USR-193,ITM-60,5
USR-345,ITM-73,2
USR-195,ITM-85,5
USR-107,ITM-65,3
USR-163,ITM-89,5
USR-237,ITM-50,3
USR-137,ITM-41,2
USR-210,ITM-24,5
USR-323,ITM-71,3
USR-211,ITM-36,4
USR-319,ITM-37,4
USR-180,ITM-73,4
USR-322,ITM-68,4
USR-235,ITM-67,4
USR-172,ITM-80,5
USR-293,ITM-22,2
USR-306,ITM-24,2
USR-277,ITM-69,4
USR-294,ITM-31,4
USR-225,ITM-83,4
USR-167,ITM-34,2
USR-177,ITM-57,4
USR-204,ITM-52,5
USR-268,ITM-47,3
USR-221,ITM-54,5
USR-218,ITM-49,4
USR-289,ITM-26,5
USR-213,ITM-66,4
USR-109,ITM-11,5
USR-248,ITM-71,1
USR-263,ITM-18,2
USR-239,ITM-77,3
USR-190,ITM-26,4
USR-331,ITM-59,5
USR-217,ITM-67,4
USR-112,ITM-84,4
USR-259,ITM-27,3
USR-194,ITM-64,4
USR-223,ITM-26,2
USR-325,ITM-27,2
USR-110,ITM-51,5
USR-109,ITM-54,3
USR-114,ITM-26,4
USR-116,ITM-82,3
USR-267,ITM-23,3
USR-245,ITM-58,3
USR-282,ITM-38,3
USR-300,ITM-13,4
USR-252,ITM-29,4
USR-331,ITM-56,4
USR-158,ITM-18,5
USR-223,ITM-88,4
USR-349,ITM-36,4
USR-316,ITM-24,5
USR-213,ITM-28,1
USR-121,ITM-61,4
USR-343,ITM-35,5
USR-257,ITM-35,3
USR-312,ITM-55,1
USR-271,ITM-58,4
USR-131,ITM-62,5
USR-278,ITM-12,4
USR-273,ITM-75,4
USR-212,ITM-51,1
USR-219,ITM-28,5
USR-248,ITM-26,4
USR-326,ITM-42,1
USR-221,ITM-85,4
USR-321,ITM-65,2
USR-218,ITM-72,3
USR-138,ITM-12,2
USR-340,ITM-58,4
USR-111,ITM-64,4
USR-332,ITM-35,4
USR-274,ITM-81,5
USR-117,ITM-61,5
USR-248,ITM-16,4
USR-248,ITM-55,4
USR-225,ITM-25,4
USR-235,ITM-33,4
USR-145,ITM-70,4
USR-203,ITM-63,3
USR-337,ITM-71,5
USR-234,ITM-10,2
USR-250,ITM-58,4
USR-335,ITM-34,1
USR-323,ITM-19,5
USR-302,ITM-89,2
USR-185,ITM-25,2
USR-249,ITM-67,3
USR-334,ITM-81,3
USR-188,ITM-38,3
USR-121,ITM-15,4
USR-128,ITM-29,1
USR-112,ITM-89,3
USR-309,ITM-80,5
USR-101,ITM-87,4
USR-128,ITM-52,4
USR-312,ITM-35,4
USR-279,ITM-80,2
USR-126,ITM-42,3
USR-149,ITM-35,5
USR-194,ITM-54,5
USR-306,ITM-72,4
USR-342,ITM-76,1
USR-250,ITM-61,2
USR-187,ITM-77,3
USR-143,ITM-35,4
USR-121,ITM-11,5
USR-270,ITM-23,3
USR-264,ITM-39,5
USR-288,ITM-58,5
USR-196,ITM-21,5
USR-283,ITM-53,4
USR-217,ITM-87,4
USR-122,ITM-30,5
USR-129,ITM-57,5
USR-207,ITM-75,3
USR-210,ITM-82,2
USR-124,ITM-88,4
USR-227,ITM-86,4
USR-328,ITM-32,5
USR-210,ITM-57,4
USR-235,ITM-11,4
USR-205,ITM-29,4
USR-285,ITM-68,1
USR-243,ITM-55,4
USR-171,ITM-12,5
USR-228,ITM-64,3
USR-207,ITM-21,4
USR-104,ITM-49,4
USR-102,ITM-75,3
USR-292,ITM-87,2
USR-231,ITM-25,5
USR-203,ITM-43,3
USR-326,ITM-53,3
USR-323,ITM-15,3
USR-163,ITM-86,4
USR-205,ITM-73,4
USR-334,ITM-27,2
USR-316,ITM-21,5
USR-109,ITM-61,3
USR-248,ITM-60,3
USR-227,ITM-80,4
USR-330,ITM-28,5
USR-318,ITM-15,5
USR-254,ITM-36,3
USR-165,ITM-62,5
USR-268,ITM-57,5
USR-211,ITM-16,5
USR-236,ITM-78,4
USR-343,ITM-20,3
USR-263,ITM-24,5
USR-333,ITM-12,4
USR-189,ITM-78,3
USR-157,ITM-32,3
USR-305,ITM-24,5
USR-220,ITM-79,4
USR-261,ITM-26,4
USR-280,ITM-35,1
USR-119,ITM-81,4
USR-342,ITM-47,4
USR-322,ITM-81,2
USR-169,ITM-23,4
USR-155,ITM-23,3
USR-310,ITM-19,2
USR-200,ITM-21,4
USR-285,ITM-47,4
USR-231,ITM-43,3
USR-224,ITM-19,4
USR-231,ITM-26,3
USR-119,ITM-26,5
USR-237,ITM-76,4
USR-123,ITM-71,4
USR-345,ITM-10,4
USR-253,ITM-13,4
USR-136,ITM-51,3
USR-329,ITM-22,5
USR-312,ITM-13,5
USR-153,ITM-78,4
USR-331,ITM-28,3
USR-202,ITM-11,3
USR-248,ITM-21,3
USR-301,ITM-83,4
USR-137,ITM-15,3
USR-273,ITM-17,4
USR-156,ITM-72,2
USR-119,ITM-21,5
USR-218,ITM-11,4
USR-170,ITM-17,4
USR-103,ITM-20,4
USR-320,ITM-62,3
USR-113,ITM-19,3
USR-102,ITM-17,4
USR-315,ITM-45,4
USR-179,ITM-23,3
USR-285,ITM-63,3
USR-231,ITM-48,3
USR-219,ITM-29,2
USR-123,ITM-16,2
USR-257,ITM-10,1
USR-181,ITM-35,4
USR-246,ITM-47,3
USR-258,ITM-47,5
USR-287,ITM-70,4
USR-159,ITM-53,3
USR-246,ITM-53,4
USR-148,ITM-83,3
USR-209,ITM-15,2
USR-310,ITM-26,5
USR-249,ITM-60,4
USR-251,ITM-47,3
USR-208,ITM-33,4
USR-175,ITM-60,3
USR-129,ITM-19,5
USR-157,ITM-81,4
USR-329,ITM-30,4
USR-258,ITM-66,5
USR-199,ITM-48,4
USR-291,ITM-42,3
USR-118,ITM-68,2
USR-275,ITM-27,3
USR-272,ITM-65,5
USR-327,ITM-66,3
USR-193,ITM-85,4
USR-282,ITM-57,1
USR-282,ITM-36,4
USR-324,ITM-83,5
USR-245,ITM-61,4
USR-162,ITM-51,5
USR-215,ITM-41,4
USR-212,ITM-35,1
USR-319,ITM-34,3
USR-302,ITM-32,5
USR-156,ITM-66,5
USR-144,ITM-40,3
USR-260,ITM-73,3
USR-244,ITM-80,5
USR-297,ITM-42,5
USR-103,ITM-11,5
USR-247,ITM-27,3
USR-339,ITM-56,4
USR-146,ITM-42,4
USR-318,ITM-44,3
USR-242,ITM-60,4
USR-297,ITM-27,1
USR-146,ITM-81,2
USR-177,ITM-39,5
USR-223,ITM-53,5
USR-174,ITM-62,4
USR-236,ITM-61,3
USR-189,ITM-58,4
USR-168,ITM-75,5
USR-348,ITM-67,4
USR-160,ITM-42,3
USR-237,ITM-56,4
USR-149,ITM-22,3
USR-102,ITM-49,5
USR-304,ITM-77,3
USR-206,ITM-51,2
USR-193,ITM-28,5
USR-336,ITM-32,4
USR-297,ITM-63,4
USR-180,ITM-89,2
USR-208,ITM-74,4
USR-150,ITM-21,4
USR-344,ITM-33,4
USR-246,ITM-43,5
USR-269,ITM-62,3
USR-145,ITM-27,5
USR-253,ITM-66,3
USR-342,ITM-14,4
USR-168,ITM-35,5
USR-192,ITM-39,3
USR-163,ITM-63,4
USR-311,ITM-38,3
USR-148,ITM-12,2
USR-248,ITM-67,5
USR-104,ITM-84,5
USR-199,ITM-37,4
USR-169,ITM-86,4
USR-330,ITM-35,4
USR-138,ITM-85,5
USR-341,ITM-25,5
USR-228,ITM-49,5
USR-123,ITM-69,4
USR-156,ITM-82,4
USR-199,ITM-41,5
USR-169,ITM-24,3
USR-140,ITM-22,5
USR-281,ITM-14,4
USR-273,ITM-84,4
USR-159,ITM-83,4
USR-287,ITM-86,3
USR-156,ITM-50,4
USR-251,ITM-24,5
USR-316,ITM-16,4
USR-312,ITM-37,3
USR-257,ITM-41,4
USR-207,ITM-79,4
USR-205,ITM-74,3
USR-257,ITM-13,5
USR-185,ITM-20,4
USR-319,ITM-35,4
USR-234,ITM-70,4
USR-262,ITM-46,3
USR-282,ITM-32,4
USR-219,ITM-32,4
USR-237,ITM-25,4
USR-179,ITM-70,2
USR-243,ITM-77,4
USR-281,ITM-89,3
USR-322,ITM-40,2
USR-205,ITM-62,5
USR-316,ITM-34,4
USR-304,ITM-53,4
USR-169,ITM-21,4
USR-143,ITM-18,5
USR-172,ITM-21,4
USR-144,ITM-78,5
USR-327,ITM-63,3
USR-283,ITM-63,5
USR-206,ITM-37,5
USR-181,ITM-78,3
USR-349,ITM-86,3
USR-206,ITM-67,3
USR-120,ITM-84,5
USR-295,ITM-51,1
USR-277,ITM-47,2
USR-318,ITM-62,3
USR-169,ITM-80,5
USR-226,ITM-65,4
USR-242,ITM-81,1
USR-309,ITM-60,4
USR-259,ITM-83,4
USR-347,ITM-52,2
USR-302,ITM-24,4
USR-247,ITM-47,4
USR-315,ITM-24,4
USR-242,ITM-14,4
USR-298,ITM-60,5
USR-248,ITM-19,5
USR-269,ITM-21,5
USR-335,ITM-27,5
USR-219,ITM-89,5
USR-227,ITM-45,5
USR-156,ITM-85,4
USR-264,ITM-45,5
USR-157,ITM-76,4
USR-120,ITM-18,4
USR-181,ITM-70,5
USR-317,ITM-44,5
USR-264,ITM-72,2
USR-315,ITM-87,4
USR-148,ITM-13,4
USR-246,ITM-50,5
USR-214,ITM-54,4
USR-188,ITM-59,5
USR-184,ITM-88,5
USR-239,ITM-51,4
USR-348,ITM-89,1
USR-288,ITM-85,3
USR-268,ITM-78,4
USR-260,ITM-10,5
USR-277,ITM-48,5
USR-216,ITM-26,2
USR-295,ITM-44,2
USR-226,ITM-55,4
USR-333,ITM-51,4
USR-348,ITM-48,3
USR-170,ITM-58,5
USR-185,ITM-71,5
USR-346,ITM-47,4
USR-132,ITM-32,5
USR-180,ITM-31,3
USR-251,ITM-13,4
USR-160,ITM-68,2
USR-197,ITM-82,5
USR-127,ITM-77,4
USR-285,ITM-80,4
USR-142,ITM-11,3
USR-268,ITM-58,1
USR-276,ITM-57,4
USR-116,ITM-60,3
USR-197,ITM-52,4
