player_id,age,nominal_position,minutes_played,expected_goals_xg,expected_assists_xa,pass_completion_pct,progressive_carries_p90,tackles_p90,sprint_speed_kmh,market_value_eur_mil
PLY-8934,18,Defender,2342,0.09,0.33,76.1,6.0,5.1,29.0,23.51
PLY-8935,25,Midfielder,1906,0.08,0.07,92.8,5.0,2.9,33.4,32.85
PLY-8936,24,Forward,672,0.72,0.4,77.0,7.3,2.8,33.7,66.57
PLY-8937,20,Defender,1080,0.26,0.03,79.2,3.7,4.9,32.4,32.13
PLY-8938,27,Midfielder,1159,0.45,0.03,83.0,6.3,3.0,34.1,44.6
PLY-8939,27,Winger,1344,0.93,0.28,72.4,4.9,4.0,30.7,66.08
PLY-8940,31,Forward,2066,0.51,0.02,76.8,0.5,1.5,30.7,1.88
PLY-8941,19,Midfielder,699,0.02,0.05,93.4,4.3,1.1,30.7,7.2
PLY-8942,18,Midfielder,1682,0.01,0.02,78.7,3.4,3.1,28.2,0.5
PLY-8943,35,Defender,3155,0.09,0.31,76.2,2.4,2.1,30.5,0.5
PLY-8944,24,Midfielder,2905,0.67,0.03,78.0,6.3,3.0,31.8,60.19
PLY-8945,25,Defender,1012,0.19,0.25,81.5,6.9,5.0,31.4,48.39
PLY-8946,18,Forward,1688,0.43,0.01,93.3,4.7,0.2,32.3,20.63
PLY-8947,20,Defender,1777,0.13,0.53,81.2,4.1,3.6,34.6,47.2
PLY-8948,25,Midfielder,2608,0.23,0.22,86.4,4.6,4.1,31.1,31.41
PLY-8949,32,Forward,2913,0.61,0.01,77.2,3.2,0.5,27.9,3.62
PLY-8950,22,Defender,1420,0.04,0.26,81.6,5.6,4.7,31.0,27.28
PLY-8951,20,Forward,1261,1.2,0.13,89.4,1.4,1.0,31.2,44.5
PLY-8952,18,Forward,1159,0.55,0.27,82.9,2.4,1.3,33.7,21.01
PLY-8953,32,Winger,1871,0.04,0.35,94.8,5.4,4.5,30.2,12.28
PLY-8954,25,Midfielder,2413,0.56,0.18,93.6,5.6,2.3,29.0,34.92
PLY-8955,19,Defender,1209,0.02,0.28,81.5,3.9,5.0,33.3,23.72
PLY-8956,20,Midfielder,3061,0.6,0.09,85.4,7.2,2.1,32.9,42.72
PLY-8957,31,Defender,624,1.2,0.01,91.8,6.1,2.6,30.2,41.01
PLY-8958,31,Forward,2628,0.65,0.34,82.8,2.9,0.8,32.1,20.36
PLY-8959,28,Midfielder,883,0.37,0.09,94.5,5.8,3.6,34.0,47.56
PLY-8960,33,Winger,2072,0.1,0.34,94.0,6.2,2.4,29.2,0.5
PLY-8961,21,Defender,900,0.71,0.01,80.8,5.4,3.5,29.5,53.07
PLY-8962,22,Midfielder,1691,0.19,0.12,88.1,6.2,2.2,31.5,44.47
PLY-8963,31,Midfielder,1630,0.33,0.77,91.9,6.7,3.0,31.2,48.92
PLY-8964,33,Winger,1416,0.64,0.28,86.6,7.4,2.7,29.8,21.38
PLY-8965,35,Midfielder,682,0.92,0.09,90.6,7.7,1.3,27.8,4.33
PLY-8966,24,Defender,2520,0.45,0.21,74.0,5.4,2.5,31.9,48.59
PLY-8967,27,Defender,2693,0.09,0.3,76.9,4.8,3.9,27.0,22.52
PLY-8968,24,Forward,1217,1.2,0.1,79.0,3.9,3.5,30.8,67.54
PLY-8969,18,Forward,2909,0.6,0.07,89.3,3.2,3.2,33.4,24.63
PLY-8970,33,Defender,775,0.67,0.5,74.6,5.3,4.9,32.0,20.48
PLY-8971,21,Forward,1789,0.63,0.2,91.1,4.7,2.0,25.0,36.61
PLY-8972,35,Midfielder,1441,0.09,0.02,90.7,5.0,1.6,29.6,0.5
PLY-8973,19,Winger,969,0.12,0.23,88.9,8.0,2.0,32.8,28.46
PLY-8974,18,Midfielder,2418,0.2,0.12,80.4,5.0,3.1,28.9,9.77
PLY-8975,32,Defender,2701,0.39,0.04,82.4,8.5,5.6,29.2,30.39
PLY-8976,22,Midfielder,1289,0.1,0.05,87.8,3.4,1.9,34.2,27.51
PLY-8977,28,Midfielder,2379,0.22,0.38,87.5,5.4,5.2,30.4,30.79
PLY-8978,27,Forward,1964,0.46,0.02,83.8,4.0,2.3,35.0,33.02
PLY-8979,19,Midfielder,2032,0.42,0.23,84.3,0.5,1.8,29.9,12.76
PLY-8980,20,Midfielder,966,0.16,0.06,86.8,4.1,4.0,34.6,31.68
PLY-8981,29,Midfielder,1243,0.02,0.26,92.2,2.6,0.2,31.6,3.58
PLY-8982,22,Defender,3026,0.05,0.23,75.0,4.4,5.0,29.6,28.2
PLY-8983,22,Midfielder,672,0.02,0.01,95.0,4.4,2.1,34.6,26.28
PLY-8984,23,Midfielder,1871,0.17,0.13,91.9,5.3,3.9,28.8,32.03
PLY-8985,26,Midfielder,1459,0.03,0.03,80.2,3.4,2.9,29.7,4.16
PLY-8986,19,Forward,642,0.38,0.36,84.3,3.7,2.4,32.6,33.48
PLY-8987,29,Midfielder,3024,0.71,0.37,91.4,5.9,3.0,31.7,42.13
PLY-8988,20,Forward,1664,0.87,0.1,74.6,2.9,0.9,32.1,39.18
PLY-8989,29,Forward,2817,0.5,0.11,82.3,0.8,3.4,30.7,17.11
PLY-8990,34,Forward,2859,1.2,0.07,81.5,4.8,0.6,27.4,5.24
PLY-8991,27,Midfielder,2116,0.01,0.23,82.1,6.6,2.6,30.1,32.77
PLY-8992,31,Defender,2686,0.24,0.08,82.6,5.9,4.4,32.9,15.63
PLY-8993,34,Midfielder,968,0.24,0.06,82.4,4.9,0.2,27.1,0.5
PLY-8994,35,Midfielder,750,0.15,0.1,94.2,7.0,2.3,33.6,0.5
PLY-8995,34,Defender,1734,0.13,0.02,78.2,6.7,4.7,30.7,0.5
PLY-8996,31,Forward,2103,0.5,0.25,86.8,3.8,1.4,28.7,10.53
PLY-8997,26,Winger,2059,0.13,0.22,72.1,7.5,1.0,27.1,27.69
PLY-8998,25,Midfielder,1670,0.33,0.19,85.0,5.1,2.8,27.4,35.79
PLY-8999,19,Midfielder,1623,0.04,0.04,86.1,4.3,2.6,30.7,18.6
PLY-9000,30,Midfielder,2198,0.06,0.05,84.8,6.8,2.5,30.5,10.13
PLY-9001,24,Forward,2640,0.4,0.18,79.6,4.2,2.2,31.8,35.3
PLY-9002,26,Defender,1989,0.08,0.8,78.0,3.5,3.7,35.3,47.76
PLY-9003,28,Midfielder,668,0.19,0.27,90.5,0.5,4.9,32.7,23.61
PLY-9004,31,Winger,2946,0.03,0.27,88.0,5.4,1.8,29.7,2.24
PLY-9005,21,Forward,1543,0.86,0.03,81.5,1.9,1.2,34.2,46.28
PLY-9006,30,Midfielder,1401,0.09,0.36,79.4,4.4,2.3,31.8,13.28
PLY-9007,19,Midfielder,2943,0.04,0.11,95.0,2.0,2.0,35.0,2.8
PLY-9008,22,Forward,2850,0.63,0.03,76.7,5.7,1.8,30.0,45.5
PLY-9009,28,Midfielder,660,0.01,0.36,77.2,6.7,4.4,29.0,33.83
PLY-9010,23,Defender,1545,0.24,0.3,69.9,4.4,3.0,27.1,35.53
PLY-9011,35,Defender,1937,0.3,0.74,82.6,2.5,4.4,29.8,0.5
PLY-9012,27,Midfielder,1784,0.06,0.43,84.7,5.1,0.9,28.8,21.43
PLY-9013,21,Defender,930,0.01,0.34,88.2,8.3,3.8,28.8,35.54
PLY-9014,26,Winger,2151,0.11,0.23,85.7,10.2,4.3,33.8,64.66
PLY-9015,23,Winger,937,0.03,0.24,83.7,4.2,2.5,27.7,20.1
PLY-9016,19,Forward,2229,0.38,0.15,80.4,1.6,2.5,31.7,12.25
PLY-9017,34,Defender,1927,0.07,0.14,88.7,1.1,3.3,29.8,0.5
PLY-9018,22,Midfielder,2126,0.09,0.11,95.0,2.2,1.7,31.7,24.15
PLY-9019,23,Winger,2273,0.19,0.31,88.1,7.5,4.4,34.5,60.33
PLY-9020,29,Midfielder,1961,0.28,0.1,83.2,3.4,2.8,29.7,19.8
PLY-9021,27,Forward,2173,0.57,0.15,86.7,2.8,1.8,34.5,41.62
PLY-9022,23,Defender,874,0.04,0.01,79.6,6.6,4.9,27.6,16.46
PLY-9023,25,Midfielder,1787,0.05,0.05,79.4,5.6,2.5,32.9,30.82
PLY-9024,19,Winger,2966,0.53,0.35,76.6,3.6,1.2,34.7,39.32
PLY-9025,29,Winger,3151,0.2,0.45,79.9,9.0,1.8,25.0,29.6
PLY-9026,30,Defender,3034,0.51,0.03,82.6,5.5,7.1,31.4,40.26
PLY-9027,24,Forward,2593,0.47,0.14,94.4,5.6,2.7,31.2,44.55
PLY-9028,27,Defender,1469,0.24,0.23,76.7,3.4,2.5,31.7,27.2
PLY-9029,30,Forward,1614,0.54,0.11,89.9,4.1,2.8,35.3,38.9
PLY-9030,34,Forward,2511,0.45,0.01,80.1,0.6,3.8,28.3,0.5
PLY-9031,31,Defender,1202,0.16,0.11,69.9,6.2,3.3,27.4,8.38
PLY-9032,19,Forward,2399,0.52,0.06,79.0,2.5,1.7,31.7,27.4
PLY-9033,28,Midfielder,1290,0.06,0.48,93.1,2.8,3.9,34.0,25.81
PLY-9034,18,Winger,1093,0.09,0.24,84.1,5.2,2.2,32.7,13.25
PLY-9035,21,Midfielder,1089,0.39,0.19,88.4,8.1,2.0,31.6,53.94
PLY-9036,28,Midfielder,3156,0.62,0.01,94.0,3.2,0.6,31.0,25.03
PLY-9037,25,Winger,989,0.11,0.33,75.8,8.9,3.5,27.1,45.37
PLY-9038,28,Forward,894,0.44,0.15,75.7,4.5,2.0,32.8,26.51
PLY-9039,21,Defender,1992,0.05,0.06,68.4,2.8,1.8,33.1,4.82
PLY-9040,34,Winger,2317,0.28,0.33,87.3,5.0,0.3,28.5,0.5
PLY-9041,24,Winger,3196,0.1,0.25,85.4,5.7,1.5,30.5,31.25
PLY-9042,25,Defender,1248,1.1,0.07,86.3,4.4,3.1,29.2,60.51
PLY-9043,20,Midfielder,2473,0.1,0.17,78.9,5.7,1.1,33.4,36.48
PLY-9044,19,Midfielder,1167,0.13,0.06,76.4,3.6,5.0,30.7,11.39
PLY-9045,32,Defender,1044,0.23,0.41,74.1,3.5,5.2,29.7,10.75
PLY-9046,22,Winger,962,0.4,0.4,76.5,5.2,0.2,32.9,51.85
PLY-9047,18,Midfielder,2770,0.16,0.1,95.0,2.1,1.8,32.2,0.72
PLY-9048,21,Forward,1811,0.49,0.01,88.0,1.9,2.1,32.7,25.57
PLY-9049,32,Forward,1341,1.2,0.12,79.3,6.5,0.4,30.4,29.68
PLY-9050,20,Forward,2641,0.35,0.26,83.8,3.4,2.8,31.9,42.64
PLY-9051,28,Defender,1279,0.56,0.06,77.9,3.6,2.0,31.9,21.82
PLY-9052,34,Midfielder,3067,0.04,0.3,88.2,3.2,3.5,31.0,0.5
PLY-9053,30,Winger,2242,0.39,0.27,75.2,6.4,3.9,32.6,30.56
PLY-9054,28,Defender,2172,0.24,0.31,86.5,5.2,7.2,28.8,32.58
PLY-9055,19,Forward,1958,0.45,0.02,76.9,3.5,0.3,30.2,22.48
PLY-9056,26,Defender,2739,0.52,0.36,86.8,4.9,2.8,31.1,44.95
PLY-9057,19,Midfielder,662,0.01,0.12,83.4,7.3,3.0,32.5,29.22
PLY-9058,26,Midfielder,3159,0.06,0.06,81.3,2.9,3.6,35.0,34.18
PLY-9059,26,Defender,1762,0.21,0.06,91.7,3.6,5.4,29.7,29.83
PLY-9060,25,Defender,1828,0.11,0.1,83.1,5.8,5.7,33.4,46.43
PLY-9061,34,Defender,855,0.24,0.8,80.1,7.5,6.1,28.7,17.66
PLY-9062,18,Midfielder,734,0.01,0.04,90.5,2.0,2.4,34.5,5.09
PLY-9063,28,Forward,1474,0.38,0.02,74.0,1.1,1.9,35.7,21.01
PLY-9064,25,Defender,1421,0.03,0.16,88.6,4.5,2.8,27.7,30.1
PLY-9065,27,Forward,2735,0.4,0.12,81.2,4.3,1.8,30.8,35.46
PLY-9066,24,Midfielder,1422,0.15,0.13,89.6,5.9,2.0,26.3,27.33
PLY-9067,20,Forward,1573,0.7,0.2,72.7,5.6,1.1,27.8,42.31
PLY-9068,20,Defender,2377,0.59,0.06,79.7,4.4,4.4,27.9,30.66
PLY-9069,35,Forward,720,0.8,0.43,82.0,6.6,0.9,31.4,14.39
PLY-9070,22,Defender,2237,0.05,0.1,88.2,3.1,5.7,32.5,36.05
PLY-9071,29,Winger,1964,0.15,0.24,86.1,7.4,2.7,33.3,28.12
PLY-9072,29,Forward,1607,0.41,0.24,79.6,2.1,1.6,32.8,26.77
PLY-9073,23,Forward,1524,0.43,0.19,83.9,4.4,2.4,32.6,43.22
PLY-9074,19,Midfielder,1244,0.18,0.07,93.5,1.6,0.9,31.7,4.18
PLY-9075,29,Winger,2632,0.02,0.39,80.8,4.8,1.0,31.2,13.25
PLY-9076,22,Forward,2668,0.41,0.04,80.1,7.9,1.4,33.7,53.55
PLY-9077,29,Midfielder,841,0.68,0.11,74.7,0.9,2.0,31.5,25.92
PLY-9078,34,Forward,3102,0.51,0.41,80.3,4.1,2.4,31.2,2.14
PLY-9079,34,Defender,2950,0.15,0.03,71.6,6.2,4.6,25.0,0.5
PLY-9080,27,Midfielder,2219,0.01,0.09,85.3,8.9,0.6,28.9,25.61
PLY-9081,34,Defender,1402,0.07,0.31,87.9,4.9,4.3,32.2,0.5
PLY-9082,32,Winger,1563,0.5,0.8,69.3,7.5,1.2,28.5,33.04
PLY-9083,29,Forward,668,0.39,0.11,89.4,4.6,0.2,28.4,17.25
PLY-9084,33,Defender,1752,0.13,0.13,80.0,6.6,7.5,31.4,1.12
PLY-9085,25,Forward,795,0.35,0.15,81.8,5.4,1.2,31.5,34.78
PLY-9086,34,Winger,2787,0.16,0.7,79.0,5.8,1.3,29.1,0.5
PLY-9087,22,Defender,2930,0.01,0.35,71.7,6.7,2.8,34.8,34.72
PLY-9088,33,Winger,2959,0.43,0.25,77.3,6.1,0.9,32.9,13.73
PLY-9089,23,Forward,1345,0.79,0.1,94.6,1.3,2.0,31.1,36.5
PLY-9090,25,Forward,2288,0.74,0.11,75.4,1.3,3.8,33.1,50.75
PLY-9091,35,Midfielder,876,0.08,0.28,76.5,4.1,2.0,25.1,0.5
PLY-9092,29,Midfielder,660,0.45,0.17,86.8,4.7,1.8,33.9,32.92
PLY-9093,32,Forward,2513,0.55,0.19,81.5,6.4,3.6,27.6,15.48
PLY-9094,26,Midfielder,2699,0.12,0.8,84.1,5.8,1.6,28.3,33.21
PLY-9095,30,Forward,2800,0.6,0.01,82.1,4.7,2.2,27.6,20.2
PLY-9096,32,Midfielder,2372,0.01,0.05,89.9,6.5,1.1,25.9,0.5
PLY-9097,27,Defender,1934,0.04,0.09,78.5,4.5,6.4,33.9,34.93
PLY-9098,33,Midfielder,2437,0.34,0.08,87.2,1.9,3.5,31.4,0.5
PLY-9099,24,Forward,3191,0.42,0.01,88.1,1.5,2.0,29.8,24.73
PLY-9100,34,Midfielder,1166,0.23,0.02,80.0,7.1,1.7,31.9,0.5
PLY-9101,24,Forward,2171,0.47,0.21,68.1,0.5,2.2,30.2,33.22
PLY-9102,31,Winger,1221,0.48,0.6,86.0,6.6,2.0,30.7,36.0
PLY-9103,32,Forward,2625,1.11,0.13,95.0,10.5,0.3,28.9,41.39
PLY-9104,24,Defender,1800,0.54,0.14,82.0,5.4,5.7,31.2,50.2
PLY-9105,26,Winger,913,0.08,0.27,83.2,6.6,1.9,29.5,28.83
PLY-9106,33,Defender,2744,0.05,0.26,80.2,1.1,6.7,28.3,0.5
PLY-9107,25,Defender,1836,0.16,0.25,91.5,7.7,4.9,32.7,54.62
PLY-9108,35,Defender,736,0.01,0.16,81.5,6.9,1.4,31.6,0.5
PLY-9109,35,Winger,1629,0.01,0.26,80.9,8.4,0.7,29.1,0.5
PLY-9110,24,Defender,2756,0.2,0.02,87.5,4.5,1.8,28.1,17.95
PLY-9111,20,Midfielder,3194,0.18,0.01,83.1,5.6,0.6,36.9,25.43
PLY-9112,35,Defender,1261,1.2,0.16,74.3,4.2,2.4,30.1,11.56
PLY-9113,27,Midfielder,3072,0.06,0.31,91.3,2.6,2.5,32.2,28.46
PLY-9114,24,Defender,2908,0.07,0.35,78.5,6.4,4.0,28.7,39.58
PLY-9115,34,Midfielder,686,0.03,0.11,80.1,4.4,3.1,32.7,0.5
PLY-9116,31,Forward,3112,0.97,0.28,94.6,5.5,2.2,33.0,44.71
PLY-9117,20,Forward,2723,0.73,0.53,80.9,4.3,1.9,27.7,38.06
PLY-9118,29,Forward,3118,0.78,0.06,85.0,5.4,4.6,31.3,39.79
PLY-9119,30,Midfielder,3061,0.58,0.09,86.2,4.5,2.5,31.1,31.96
PLY-9120,19,Forward,3104,0.54,0.48,76.7,4.3,2.1,36.8,57.07
PLY-9121,20,Midfielder,1908,0.15,0.07,90.1,4.6,1.2,34.7,21.81
PLY-9122,22,Midfielder,2300,0.1,0.44,87.9,10.4,0.8,28.3,44.76
PLY-9123,28,Defender,1094,0.22,0.71,78.0,6.1,5.3,29.9,51.79
PLY-9124,25,Forward,2247,0.5,0.2,84.6,9.7,3.1,29.5,50.07
PLY-9125,29,Forward,2542,0.5,0.31,78.9,4.5,4.1,32.3,35.5
PLY-9126,24,Defender,1668,0.69,0.25,75.4,3.9,5.0,35.0,71.85
PLY-9127,32,Midfielder,2024,1.03,0.22,78.8,2.4,1.7,30.2,19.4
PLY-9128,34,Forward,1196,0.75,0.07,83.6,7.7,2.8,31.1,13.41
PLY-9129,21,Winger,1049,0.35,0.23,79.7,5.2,2.1,30.0,31.78
PLY-9130,30,Winger,1084,0.29,0.3,91.0,10.6,3.2,32.6,36.48
PLY-9131,35,Midfielder,1245,0.05,0.2,85.7,2.5,3.8,29.0,0.5
PLY-9132,18,Midfielder,2229,0.02,0.02,81.3,6.3,2.0,27.9,5.25
PLY-9133,33,Winger,1261,0.29,0.22,82.9,3.8,4.3,30.9,2.48
PLY-9134,30,Defender,1357,0.33,0.03,74.2,3.6,5.8,31.5,21.5
PLY-9135,27,Midfielder,888,0.01,0.23,85.5,4.5,2.2,29.1,16.93
PLY-9136,29,Defender,1320,0.66,0.65,83.9,3.3,5.2,35.1,55.65
PLY-9137,19,Midfielder,1237,0.02,0.73,87.2,4.2,2.6,29.8,23.48
PLY-9138,20,Midfielder,2882,0.08,0.12,93.8,4.2,2.2,32.8,16.54
PLY-9139,27,Midfielder,3063,0.28,0.37,95.0,6.1,4.5,30.7,40.61
PLY-9140,19,Defender,1098,0.05,0.24,86.0,0.5,5.0,34.9,12.06
PLY-9141,30,Midfielder,1233,0.01,0.13,93.1,3.4,1.2,31.0,5.35
PLY-9142,30,Defender,2273,0.1,0.15,95.0,7.0,3.2,27.8,17.42
PLY-9143,35,Midfielder,2630,0.36,0.03,80.0,5.6,1.0,31.8,0.5
PLY-9144,20,Forward,714,0.48,0.5,82.8,7.0,2.8,34.9,68.63
PLY-9145,24,Midfielder,1273,0.26,0.08,83.1,6.0,1.8,30.6,30.35
PLY-9146,31,Defender,2336,0.22,0.11,87.1,2.3,4.8,31.5,13.65
PLY-9147,34,Midfielder,1857,0.01,0.2,87.6,5.8,3.3,30.3,0.5
PLY-9148,29,Forward,2853,1.2,0.07,77.1,4.7,4.6,30.7,58.79
PLY-9149,33,Winger,2894,0.01,0.27,82.1,11.5,1.8,31.8,17.65
PLY-9150,29,Forward,746,1.2,0.18,88.3,6.1,0.5,29.7,52.84
PLY-9151,32,Winger,2765,0.2,0.22,74.2,8.0,4.4,30.1,13.0
PLY-9152,27,Forward,1011,1.18,0.23,77.2,5.8,0.5,32.1,61.88
PLY-9153,24,Defender,2287,0.03,0.13,76.3,5.4,2.6,32.0,19.85
PLY-9154,22,Forward,3010,0.52,0.17,84.0,5.4,4.3,29.8,49.2
PLY-9155,18,Winger,2132,0.05,0.4,89.4,6.5,3.5,36.0,37.06
PLY-9156,34,Midfielder,736,0.01,0.13,73.9,5.6,2.8,32.8,0.5
PLY-9157,20,Forward,618,0.59,0.16,82.6,6.4,2.1,33.7,50.86
PLY-9158,30,Midfielder,2842,0.06,0.21,80.5,6.6,1.9,34.7,27.81
PLY-9159,31,Forward,2977,0.57,0.25,88.0,6.4,1.4,30.2,27.38
PLY-9160,35,Forward,2559,0.38,0.23,80.6,7.5,1.9,29.2,0.5
PLY-9161,21,Winger,2822,0.1,0.59,82.8,9.2,2.1,29.1,51.67
PLY-9162,35,Midfielder,1601,0.38,0.04,86.0,5.8,0.6,28.5,0.5
PLY-9163,22,Defender,1048,0.14,0.09,88.7,2.2,3.4,29.3,15.32
PLY-9164,33,Defender,2548,0.25,0.53,94.3,2.2,1.9,28.8,0.5
PLY-9165,18,Defender,1545,0.26,0.09,75.2,4.0,4.5,32.1,24.49
PLY-9166,31,Forward,1977,0.81,0.02,76.3,4.6,2.3,32.0,27.26
PLY-9167,32,Forward,2122,0.45,0.13,83.9,7.3,4.3,31.9,30.03
PLY-9168,26,Defender,740,0.29,0.02,77.1,0.5,4.9,28.9,27.81
PLY-9169,32,Winger,2520,0.82,0.26,87.6,4.9,1.5,31.5,32.29
PLY-9170,34,Midfielder,692,0.33,0.8,92.6,4.1,2.0,32.5,11.91
PLY-9171,21,Midfielder,838,0.17,0.14,82.7,2.5,2.8,30.9,22.36
PLY-9172,29,Midfielder,804,0.25,0.06,81.4,2.9,2.5,34.1,16.78
PLY-9173,22,Winger,2056,0.34,0.8,80.4,6.0,2.9,33.4,56.88
PLY-9174,22,Midfielder,844,0.24,0.61,86.6,2.6,2.7,28.7,28.84
PLY-9175,28,Midfielder,1431,0.01,0.1,87.9,3.0,1.9,36.3,23.16
PLY-9176,23,Winger,894,0.05,0.27,68.5,9.7,1.6,29.9,40.16
PLY-9177,24,Forward,1455,0.77,0.33,76.2,5.7,1.5,33.6,62.78
PLY-9178,31,Forward,2664,0.43,0.23,79.6,6.0,1.1,32.0,25.84
PLY-9179,28,Defender,670,0.33,0.21,77.2,4.4,3.1,28.8,23.52
PLY-9180,30,Winger,1892,0.12,0.62,64.8,9.0,4.4,31.9,42.01
PLY-9181,19,Forward,1948,0.53,0.21,70.7,6.2,2.3,33.5,44.9
PLY-9182,24,Midfielder,904,0.02,0.06,78.2,5.7,2.0,28.8,20.83
PLY-9183,21,Midfielder,1630,0.05,0.21,85.3,3.2,1.6,31.7,18.46
PLY-9184,25,Midfielder,1937,0.79,0.07,83.4,3.6,2.7,33.7,47.37
PLY-9185,30,Defender,1416,0.55,0.26,78.2,6.6,5.8,33.8,48.19
PLY-9186,31,Midfielder,1726,0.26,0.17,90.8,3.5,3.1,29.1,15.34
PLY-9187,27,Midfielder,1420,0.15,0.01,90.8,1.9,3.3,34.9,20.72
PLY-9188,28,Midfielder,792,0.28,0.13,86.9,3.4,1.5,34.4,21.91
PLY-9189,19,Midfielder,2376,0.24,0.08,86.7,7.6,2.2,32.0,36.26
PLY-9190,26,Midfielder,1128,0.21,0.07,80.9,3.4,1.5,30.1,23.98
PLY-9191,34,Winger,2818,0.02,0.39,77.6,7.7,2.3,27.4,0.5
PLY-9192,20,Forward,850,0.6,0.07,71.8,3.3,3.7,32.3,31.06
PLY-9193,23,Defender,2388,0.37,0.27,80.5,6.0,4.9,34.7,50.83
PLY-9194,22,Defender,3188,1.2,0.01,86.7,5.6,6.4,31.2,65.64
PLY-9195,22,Midfielder,2626,0.01,0.19,94.1,1.5,1.9,29.6,13.34
PLY-9196,32,Midfielder,3063,0.33,0.3,84.5,5.0,1.2,31.8,16.99
PLY-9197,34,Midfielder,2003,0.21,0.2,89.0,1.1,2.8,30.4,0.5
PLY-9198,26,Forward,1767,0.49,0.12,64.9,3.4,2.3,32.6,48.26
PLY-9199,20,Midfielder,2672,0.03,0.54,83.4,4.5,2.6,30.3,25.28
