engine_id,cycle,sensor_2_temp,sensor_3_pressure,sensor_4_speed,sensor_7_flow,true_rul_cycles
34,40,645.03,1584.26,1402.68,551.46,87
34,41,644.91,1585.62,1404.96,551.22,86
34,42,644.64,1583.61,1402.9,551.32,85
34,43,645.02,1586.07,1403.3,551.23,84
34,44,644.23,1585.52,1403.57,551.94,83
34,45,645.18,1585.18,1403.74,550.96,82
34,46,644.53,1584.76,1403.79,551.07,81
34,47,645.3,1586.24,1404.07,551.92,80
34,48,644.51,1585.81,1404.36,551.13,79
34,49,645.0,1585.86,1404.45,551.15,78
34,50,644.83,1584.04,1404.49,551.11,77
34,51,645.33,1585.97,1404.4,551.13,76
34,52,645.14,1588.05,1404.27,551.05,75
34,53,645.26,1585.45,1405.03,551.09,74
34,54,645.43,1586.12,1404.53,551.21,73
34,55,646.5,1585.53,1405.51,551.06,72
34,56,646.02,1587.54,1405.46,551.0,71
34,57,645.64,1585.9,1405.31,550.59,70
34,58,645.64,1588.27,1405.56,551.21,69
34,59,646.54,1586.85,1405.74,550.82,68
34,60,645.69,1586.04,1406.34,550.94,67
34,61,646.82,1588.47,1405.18,551.09,66
34,62,646.03,1588.88,1405.47,550.49,65
34,63,645.9,1586.65,1405.28,550.6,64
34,64,646.63,1589.82,1404.98,551.11,63
34,65,646.16,1588.2,1404.82,550.85,62
34,66,645.62,1588.28,1406.44,550.72,61
34,67,646.19,1588.68,1406.64,550.56,60
34,68,646.82,1588.02,1406.85,550.55,59
34,69,646.7,1588.95,1406.2,550.18,58
34,70,646.8,1589.81,1406.85,550.62,57
34,71,646.74,1589.38,1406.56,550.35,56
34,72,647.26,1587.98,1407.51,550.78,55
34,73,647.11,1587.24,1406.92,550.35,54
34,74,646.75,1589.03,1407.61,550.24,53
34,75,646.95,1588.69,1408.02,550.27,52
34,76,646.59,1587.21,1407.47,550.08,51
34,77,647.42,1587.62,1406.84,549.87,50
34,78,647.39,1590.11,1407.64,549.91,49
34,79,646.99,1589.74,1406.11,550.13,48
34,80,647.96,1589.36,1406.37,549.98,47
34,81,647.17,1592.26,1408.99,550.35,46
34,82,647.35,1591.25,1406.84,550.42,45
34,83,647.93,1589.75,1408.75,549.92,44
34,84,647.12,1591.23,1407.87,550.2,43
34,85,648.42,1589.31,1407.92,550.46,42
34,86,648.02,1589.45,1407.36,549.79,41
34,87,647.53,1590.7,1408.28,550.0,40
34,88,647.55,1590.45,1406.67,549.93,39
34,89,648.43,1588.94,1408.8,549.66,38
34,90,648.34,1590.96,1408.83,549.83,37
34,91,648.62,1591.31,1408.03,549.81,36
34,92,648.01,1591.21,1408.36,549.54,35
34,93,648.3,1591.2,1409.64,549.58,34
34,94,647.5,1590.81,1407.58,549.79,33
34,95,647.69,1590.18,1408.69,550.1,32
34,96,648.0,1591.5,1409.53,550.04,31
34,97,648.8,1592.92,1409.86,549.2,30
34,98,648.7,1592.75,1408.49,549.35,29
34,99,648.3,1592.78,1409.3,549.4,28
34,100,648.18,1591.89,1408.99,549.53,27
34,101,648.3,1592.3,1409.19,549.05,26
34,102,648.3,1590.8,1409.47,549.42,25
34,103,649.0,1592.7,1409.13,549.67,24
34,104,648.78,1592.99,1409.7,549.43,23
34,105,648.94,1593.04,1409.92,549.52,22
34,106,648.77,1590.56,1409.24,549.56,21
34,107,649.1,1592.92,1409.27,549.23,20
34,108,648.82,1591.88,1409.88,549.31,19
34,109,649.52,1593.74,1409.03,549.14,18
34,110,649.28,1591.33,1410.41,549.03,17
34,111,649.63,1593.38,1410.05,549.34,16
34,112,648.61,1593.33,1409.17,548.76,15
34,113,649.77,1592.0,1409.54,549.71,14
34,114,649.09,1595.62,1410.63,548.8,13
34,115,649.92,1595.37,1409.95,548.77,12
34,116,650.1,1594.23,1411.84,549.04,11
34,117,650.55,1594.22,1411.23,548.95,10
34,118,649.84,1595.14,1411.34,549.06,9
34,119,650.34,1594.76,1411.65,548.48,8
34,120,649.81,1595.37,1412.48,548.17,7
34,121,649.87,1594.51,1410.73,548.47,6
34,122,650.36,1596.5,1409.9,548.63,5
34,123,650.42,1595.66,1411.88,549.17,4
34,124,650.31,1596.42,1411.2,548.62,3
34,125,649.88,1596.04,1411.71,548.68,2
34,126,650.31,1595.78,1412.22,548.24,1
34,127,650.13,1595.17,1412.53,549.06,0
35,1,642.13,1579.95,1399.89,552.94,161
35,2,641.63,1581.05,1400.04,553.02,160
35,3,641.81,1578.94,1399.92,552.91,159
35,4,642.05,1580.48,1398.57,553.49,158
35,5,641.96,1579.08,1401.29,552.51,157
35,6,642.4,1579.17,1400.2,552.75,156
35,7,642.07,1581.71,1401.65,552.58,155
35,8,642.47,1579.17,1400.68,553.02,154
35,9,642.52,1580.16,1400.46,552.61,153
35,10,642.44,1580.15,1400.88,552.36,152
35,11,641.46,1582.31,1400.77,552.73,151
35,12,642.33,1580.61,1400.04,553.02,150
35,13,642.48,1579.37,1401.5,552.98,149
35,14,642.66,1583.13,1401.27,552.57,148
35,15,642.75,1582.01,1401.97,552.74,147
35,16,642.94,1581.59,1401.75,552.36,146
35,17,642.29,1581.82,1400.45,552.08,145
35,18,643.59,1577.7,1401.83,552.18,144
35,19,642.68,1582.3,1403.27,552.68,143
35,20,642.64,1581.82,1401.25,551.82,142
35,21,643.12,1581.16,1402.15,552.32,141
35,22,643.77,1582.49,1401.8,552.98,140
35,23,643.33,1584.13,1400.8,551.76,139
35,24,643.35,1583.69,1400.86,552.2,138
35,25,642.64,1582.31,1401.84,552.49,137
35,26,643.16,1582.12,1402.43,552.34,136
35,27,643.58,1583.56,1402.59,552.88,135
35,28,643.65,1583.16,1401.83,552.24,134
35,29,643.01,1581.98,1403.05,551.73,133
35,30,644.13,1582.45,1401.5,552.08,132
35,31,643.86,1583.01,1403.82,552.27,131
35,32,643.88,1583.65,1402.48,552.04,130
35,33,643.77,1583.37,1402.4,552.46,129
35,34,644.25,1581.77,1403.29,552.05,128
35,35,643.71,1584.14,1402.82,551.76,127
35,36,644.21,1583.27,1403.3,552.0,126
35,37,644.26,1584.61,1403.7,551.79,125
35,38,644.72,1583.4,1401.86,552.0,124
35,39,643.97,1582.96,1402.93,552.14,123
35,40,644.23,1585.35,1402.87,552.02,122
35,41,644.25,1586.08,1402.23,551.69,121
35,42,645.04,1583.67,1401.85,552.43,120
35,43,643.87,1584.15,1404.05,552.08,119
35,44,643.96,1586.99,1403.68,551.77,118
35,45,643.96,1584.8,1404.53,551.66,117
35,46,643.71,1583.47,1403.14,551.26,116
35,47,644.68,1585.29,1402.91,551.95,115
35,48,644.15,1582.91,1402.71,551.42,114
35,49,644.89,1585.27,1402.9,551.44,113
35,50,645.33,1585.67,1402.58,552.01,112
35,51,645.58,1584.75,1403.54,551.46,111
35,52,644.6,1585.8,1403.35,551.79,110
35,53,644.78,1584.27,1404.21,551.46,109
35,54,644.58,1585.03,1403.99,551.36,108
35,55,644.56,1585.27,1404.24,551.59,107
35,56,645.09,1586.84,1403.28,551.92,106
35,57,644.46,1586.85,1404.62,551.26,105
35,58,644.08,1583.65,1403.79,551.52,104
35,59,644.88,1585.49,1404.02,551.41,103
35,60,644.59,1585.31,1404.87,552.09,102
35,61,645.54,1585.5,1404.01,551.44,101
35,62,644.92,1585.99,1404.85,551.22,100
35,63,645.69,1585.8,1404.31,551.1,99
35,64,644.84,1584.3,1405.22,551.67,98
35,65,646.27,1587.44,1405.23,551.29,97
35,66,645.99,1585.75,1406.33,551.15,96
35,67,645.62,1586.32,1405.86,551.14,95
35,68,645.73,1584.92,1404.88,551.43,94
35,69,645.28,1586.44,1405.08,550.91,93
35,70,646.08,1587.16,1405.91,551.37,92
35,71,645.74,1588.55,1404.29,550.98,91
35,72,645.84,1584.67,1406.47,550.74,90
35,73,645.86,1587.76,1407.26,550.47,89
35,74,646.12,1586.61,1406.0,551.23,88
35,75,646.1,1587.13,1404.71,550.62,87
35,76,646.31,1586.1,1405.97,551.28,86
35,77,645.52,1588.79,1406.72,550.96,85
35,78,645.85,1587.96,1405.64,550.62,84
35,79,646.2,1586.36,1404.91,550.64,83
35,80,645.51,1588.94,1406.34,550.52,82
35,81,646.05,1588.51,1407.02,550.78,81
35,82,646.2,1585.73,1405.82,550.38,80
35,83,645.89,1589.27,1406.05,550.74,79
35,84,646.57,1587.67,1406.28,550.67,78
35,85,646.29,1588.3,1406.23,550.67,77
35,86,646.51,1590.42,1407.16,550.84,76
35,87,646.75,1588.67,1406.22,550.92,75
35,88,646.75,1588.96,1406.28,550.29,74
35,89,647.12,1588.51,1406.21,550.63,73
35,90,646.68,1590.3,1406.38,550.63,72
35,91,647.21,1589.33,1407.17,550.32,71
35,92,646.87,1589.19,1406.95,550.89,70
35,93,646.81,1588.77,1408.96,550.67,69
35,94,646.54,1589.42,1407.6,550.15,68
35,95,646.86,1587.48,1407.27,549.87,67
35,96,646.72,1587.35,1407.37,550.23,66
35,97,647.25,1586.9,1406.56,550.54,65
35,98,646.68,1590.42,1407.14,550.03,64
35,99,646.89,1589.55,1409.09,551.07,63
35,100,646.71,1590.19,1408.74,549.85,62
35,101,647.05,1589.83,1407.51,549.78,61
35,102,647.65,1590.09,1408.31,550.33,60
35,103,647.62,1589.7,1408.6,549.74,59
35,104,647.02,1591.07,1407.48,549.84,58
35,105,647.85,1590.66,1406.19,550.29,57
35,106,647.31,1590.53,1407.79,550.24,56
35,107,647.61,1588.54,1406.64,549.62,55
35,108,647.22,1590.66,1408.77,549.91,54
35,109,647.36,1590.26,1406.5,550.16,53
35,110,647.74,1590.41,1407.72,549.76,52
35,111,647.16,1591.46,1407.21,549.7,51
35,112,647.5,1591.51,1407.83,550.18,50
35,113,648.16,1589.47,1408.29,549.35,49
35,114,648.14,1589.91,1407.6,549.75,48
35,115,647.85,1591.13,1410.04,550.2,47
35,116,647.61,1592.73,1408.63,549.01,46
35,117,648.05,1589.11,1408.32,550.32,45
35,118,647.67,1589.46,1408.66,549.48,44
35,119,648.14,1591.3,1407.63,549.76,43
35,120,647.99,1592.55,1408.19,549.45,42
35,121,647.98,1590.86,1407.81,549.8,41
35,122,648.19,1592.42,1409.08,550.12,40
35,123,648.35,1591.11,1409.58,548.96,39
35,124,648.31,1591.53,1409.76,549.83,38
35,125,649.01,1591.37,1408.67,549.55,37
35,126,648.5,1589.81,1409.46,549.23,36
35,127,648.57,1591.57,1411.12,549.74,35
35,128,648.97,1593.18,1409.2,549.07,34
35,129,647.9,1592.75,1410.0,549.19,33
35,130,648.57,1591.24,1408.99,549.24,32
35,131,649.01,1593.57,1409.68,549.74,31
35,132,649.87,1592.86,1409.73,548.64,30
35,133,649.22,1592.55,1409.92,549.24,29
35,134,648.86,1591.37,1410.57,548.47,28
35,135,649.26,1590.85,1411.02,549.15,27
35,136,649.36,1592.99,1411.03,549.78,26
35,137,649.65,1593.6,1409.92,549.34,25
35,138,649.65,1592.48,1410.28,548.94,24
35,139,649.64,1593.64,1409.28,549.24,23
35,140,649.27,1593.29,1409.81,549.51,22
35,141,649.14,1595.78,1410.56,549.0,21
35,142,649.63,1593.69,1412.1,549.19,20
35,143,648.76,1592.66,1411.24,548.98,19
35,144,649.35,1592.71,1409.93,549.08,18
35,145,649.34,1595.22,1410.08,548.58,17
35,146,649.65,1591.26,1408.89,549.13,16
35,147,649.73,1591.29,1410.96,548.83,15
35,148,649.16,1594.76,1412.18,549.47,14
35,149,649.95,1594.01,1412.46,548.94,13
35,150,649.73,1593.29,1411.55,548.34,12
35,151,650.39,1592.5,1410.51,548.9,11
35,152,650.67,1593.94,1410.42,549.1,10
35,153,649.85,1592.34,1411.82,548.68,9
35,154,649.98,1595.33,1412.07,548.5,8
35,155,650.18,1592.67,1411.28,548.43,7
35,156,650.1,1594.15,1411.41,548.17,6
35,157,649.71,1594.47,1412.83,548.86,5
35,158,650.46,1594.11,1410.95,548.8,4
35,159,649.88,1596.88,1411.74,549.19,3
35,160,651.08,1595.52,1412.16,548.36,2
35,161,650.98,1594.65,1410.58,548.87,1
35,162,650.72,1594.58,1412.21,548.51,0
36,1,641.7,1577.75,1398.76,552.78,130
36,2,642.33,1581.74,1401.33,552.48,129
36,3,642.1,1579.62,1400.19,553.32,128
36,4,642.32,1581.51,1402.14,552.39,127
36,5,642.13,1581.27,1400.67,553.14,126
36,6,642.24,1580.94,1399.94,553.11,125
36,7,642.47,1582.5,1401.77,552.38,124
36,8,643.15,1582.05,1400.61,552.98,123
36,9,642.38,1582.68,1400.9,552.96,122
36,10,642.4,1581.5,1401.62,552.75,121
36,11,642.94,1580.36,1401.25,552.4,120
36,12,642.77,1580.8,1400.94,552.06,119
36,13,642.85,1581.38,1399.98,552.66,118
36,14,643.24,1582.0,1401.91,552.36,117
36,15,642.89,1581.83,1401.49,551.78,116
36,16,642.67,1583.06,1400.84,552.38,115
36,17,643.08,1580.36,1402.82,552.41,114
36,18,642.83,1582.87,1401.41,552.4,113
36,19,643.8,1581.56,1402.65,552.24,112
36,20,643.33,1582.68,1401.56,552.01,111
36,21,643.54,1583.78,1402.43,552.46,110
36,22,643.24,1583.38,1402.3,552.5,109
36,23,643.53,1583.38,1401.72,552.42,108
36,24,643.05,1582.38,1401.64,553.23,107
36,25,643.88,1581.6,1401.2,551.62,106
36,26,643.23,1582.0,1401.6,551.97,105
36,27,644.09,1582.89,1403.04,551.75,104
36,28,643.66,1582.12,1402.92,551.98,103
36,29,644.59,1582.56,1401.82,552.09,102
36,30,643.88,1584.08,1402.7,551.93,101
36,31,643.74,1583.27,1401.62,552.29,100
36,32,644.58,1584.84,1402.57,551.71,99
36,33,644.34,1582.69,1403.93,551.15,98
36,34,644.03,1582.67,1404.11,552.15,97
36,35,644.5,1586.36,1403.21,551.99,96
36,36,643.7,1583.79,1403.39,551.49,95
36,37,644.5,1581.93,1403.79,551.6,94
36,38,644.15,1585.3,1404.65,551.96,93
36,39,644.21,1585.33,1403.37,552.0,92
36,40,644.68,1582.87,1403.47,551.38,91
36,41,644.35,1584.37,1403.98,551.86,90
36,42,644.52,1586.33,1402.49,551.31,89
36,43,645.61,1583.62,1404.94,551.52,88
36,44,644.83,1586.23,1404.67,551.89,87
36,45,644.82,1585.39,1403.92,551.12,86
36,46,645.05,1585.14,1402.72,551.75,85
36,47,645.11,1584.61,1404.57,551.23,84
36,48,645.2,1587.23,1404.72,551.21,83
36,49,644.77,1584.83,1405.14,551.3,82
36,50,645.47,1585.47,1403.83,551.46,81
36,51,644.99,1585.43,1403.69,550.97,80
36,52,645.73,1587.29,1405.64,551.54,79
36,53,645.3,1586.95,1405.7,550.92,78
36,54,645.58,1586.11,1403.45,551.24,77
36,55,645.28,1587.64,1404.43,551.21,76
36,56,645.68,1584.43,1404.87,551.18,75
36,57,646.11,1586.64,1405.95,551.2,74
36,58,645.99,1587.47,1405.09,550.71,73
36,59,646.46,1587.77,1405.35,551.16,72
36,60,646.05,1585.94,1405.23,551.34,71
36,61,645.96,1587.53,1406.6,550.9,70
36,62,645.65,1587.33,1405.23,550.45,69
36,63,646.41,1587.0,1403.38,550.91,68
36,64,646.26,1589.77,1405.86,551.12,67
36,65,646.48,1586.83,1406.23,550.72,66
36,66,646.01,1587.04,1405.52,550.73,65
36,67,646.35,1587.11,1405.97,550.14,64
36,68,646.01,1587.54,1407.57,550.85,63
36,69,646.09,1589.94,1406.32,550.29,62
36,70,646.51,1589.3,1405.51,550.28,61
36,71,647.33,1588.59,1406.13,550.53,60
36,72,646.79,1588.12,1407.68,550.56,59
36,73,647.0,1588.57,1406.66,550.76,58
36,74,647.17,1586.63,1406.76,551.07,57
36,75,646.69,1589.25,1407.87,550.09,56
36,76,646.78,1586.93,1407.05,550.5,55
36,77,647.25,1590.82,1407.1,550.01,54
36,78,646.71,1588.14,1407.31,551.03,53
36,79,647.1,1590.82,1407.15,549.94,52
36,80,646.86,1588.41,1407.23,550.37,51
36,81,646.99,1590.35,1408.26,550.14,50
36,82,647.69,1587.18,1405.62,550.43,49
36,83,647.22,1592.27,1407.53,549.85,48
36,84,648.13,1590.53,1408.93,549.94,47
36,85,647.66,1588.81,1406.39,550.3,46
36,86,647.4,1588.78,1406.77,550.1,45
36,87,647.67,1589.51,1407.43,550.24,44
36,88,646.72,1590.97,1408.43,549.61,43
36,89,647.0,1591.03,1407.21,550.41,42
36,90,648.69,1590.95,1408.16,549.84,41
36,91,647.22,1590.22,1407.97,549.68,40
36,92,648.13,1590.83,1409.06,549.71,39
36,93,648.28,1590.8,1409.0,549.78,38
36,94,648.81,1587.98,1409.11,550.03,37
36,95,647.66,1593.21,1408.72,549.7,36
36,96,648.38,1592.2,1408.9,549.73,35
36,97,648.63,1592.42,1409.15,549.2,34
36,98,647.95,1592.67,1408.75,549.45,33
36,99,648.6,1591.87,1408.89,549.82,32
36,100,647.98,1589.52,1410.36,549.23,31
36,101,647.96,1591.33,1409.23,549.39,30
36,102,648.53,1590.13,1409.91,549.04,29
36,103,648.69,1592.23,1409.95,549.53,28
36,104,648.31,1591.57,1408.96,548.96,27
36,105,648.99,1591.28,1409.74,549.36,26
36,106,648.42,1590.86,1409.44,548.96,25
36,107,649.34,1594.03,1410.43,549.43,24
36,108,649.03,1591.27,1410.56,549.7,23
36,109,648.94,1592.6,1409.34,549.16,22
36,110,648.63,1592.42,1410.42,549.32,21
36,111,649.3,1589.95,1410.21,549.37,20
36,112,649.26,1594.36,1410.18,549.27,19
36,113,648.93,1593.81,1410.98,548.9,18
36,114,648.83,1592.69,1409.64,549.26,17
36,115,649.27,1594.21,1409.28,548.8,16
36,116,649.22,1593.79,1408.96,548.93,15
36,117,649.45,1594.01,1410.76,548.69,14
36,118,648.75,1592.77,1409.8,548.58,13
36,119,649.43,1594.79,1409.89,548.36,12
36,120,649.55,1593.59,1410.72,548.68,11
36,121,649.75,1594.3,1410.39,549.14,10
36,122,649.84,1595.33,1411.39,548.43,9
36,123,649.2,1595.55,1410.54,548.75,8
36,124,649.8,1596.0,1411.3,548.33,7
36,125,650.01,1595.85,1410.75,548.24,6
36,126,650.47,1593.45,1410.18,548.39,5
36,127,650.33,1595.2,1411.91,548.31,4
36,128,650.64,1595.67,1412.07,548.27,3
36,129,650.11,1595.31,1412.25,548.26,2
36,130,651.12,1594.88,1412.64,548.15,1
36,131,650.57,1593.64,1412.1,548.63,0
37,1,642.35,1581.54,1400.22,552.29,165
37,2,642.15,1580.46,1402.21,552.98,164
37,3,642.09,1581.1,1399.98,552.71,163
37,4,641.57,1579.65,1398.76,552.98,162
37,5,642.34,1581.29,1399.54,552.43,161
37,6,643.13,1580.46,1400.99,552.88,160
37,7,642.66,1580.91,1399.86,552.97,159
37,8,642.53,1578.71,1400.81,552.67,158
37,9,642.19,1581.99,1400.59,552.74,157
37,10,642.55,1580.88,1400.64,553.17,156
37,11,642.29,1578.92,1400.83,552.42,155
37,12,642.18,1581.08,1401.09,552.62,154
37,13,642.48,1580.95,1400.9,552.65,153
37,14,642.0,1582.33,1399.85,552.42,152
37,15,642.15,1581.57,1400.52,552.54,151
37,16,642.52,1580.2,1399.15,552.39,150
37,17,642.39,1582.18,1402.89,553.09,149
37,18,642.89,1580.7,1399.74,552.39,148
37,19,642.61,1580.86,1400.07,552.7,147
37,20,643.23,1580.73,1402.13,552.48,146
37,21,643.29,1582.85,1401.81,552.18,145
37,22,643.55,1582.94,1402.22,552.0,144
37,23,642.59,1583.92,1401.15,552.45,143
37,24,643.71,1584.16,1402.19,552.19,142
37,25,643.17,1582.73,1401.95,552.11,141
37,26,642.27,1581.5,1401.71,552.29,140
37,27,644.07,1583.75,1401.58,552.42,139
37,28,642.37,1584.04,1401.63,552.3,138
37,29,643.5,1583.89,1401.82,552.46,137
37,30,643.68,1582.89,1402.08,552.03,136
37,31,643.52,1582.38,1402.58,551.82,135
37,32,643.67,1584.75,1401.96,552.26,134
37,33,642.76,1581.12,1402.28,552.08,133
37,34,643.76,1585.74,1401.99,552.1,132
37,35,643.51,1584.09,1401.61,551.84,131
37,36,643.48,1584.28,1402.7,552.11,130
37,37,643.82,1584.84,1402.55,552.59,129
37,38,644.45,1581.71,1403.26,552.35,128
37,39,643.83,1584.06,1401.64,551.64,127
37,40,643.95,1582.04,1402.94,552.11,126
37,41,643.73,1582.15,1401.7,552.25,125
37,42,643.45,1584.2,1404.08,551.57,124
37,43,643.86,1584.15,1403.3,551.68,123
37,44,644.13,1584.14,1402.86,551.7,122
37,45,645.08,1585.34,1404.13,551.68,121
37,46,643.67,1587.18,1402.83,551.85,120
37,47,644.72,1583.61,1404.12,551.73,119
37,48,644.35,1583.7,1402.67,551.14,118
37,49,645.63,1586.24,1403.62,552.14,117
37,50,645.13,1585.29,1403.34,551.97,116
37,51,644.97,1585.62,1403.42,551.73,115
37,52,644.77,1584.3,1404.06,551.97,114
37,53,645.32,1585.45,1403.7,551.82,113
37,54,644.42,1584.49,1404.92,552.1,112
37,55,645.27,1584.94,1402.22,551.74,111
37,56,645.08,1585.79,1402.9,551.38,110
37,57,645.66,1583.99,1404.58,551.26,109
37,58,645.17,1585.07,1405.16,551.44,108
37,59,645.42,1587.94,1405.05,551.57,107
37,60,645.54,1586.17,1403.85,551.12,106
37,61,645.4,1584.84,1403.83,551.29,105
37,62,644.48,1584.89,1403.89,552.06,104
37,63,645.53,1585.26,1403.94,550.56,103
37,64,644.69,1583.87,1403.85,551.26,102
37,65,645.25,1584.88,1404.66,550.81,101
37,66,645.56,1586.96,1405.17,551.54,100
37,67,644.82,1586.18,1404.08,550.84,99
37,68,644.92,1589.2,1405.64,551.64,98
37,69,645.67,1585.32,1405.53,551.83,97
37,70,645.79,1586.27,1405.28,551.44,96
37,71,645.63,1586.36,1404.59,551.18,95
37,72,645.18,1586.13,1405.1,550.73,94
37,73,645.73,1587.83,1406.44,550.95,93
37,74,645.61,1586.46,1405.85,550.81,92
37,75,645.59,1587.19,1405.84,551.03,91
37,76,645.94,1586.38,1405.51,550.22,90
37,77,646.56,1587.24,1407.25,551.3,89
37,78,645.67,1586.71,1404.76,550.68,88
37,79,645.42,1586.13,1404.88,551.12,87
37,80,645.45,1590.0,1405.53,551.24,86
37,81,645.76,1588.35,1404.68,550.36,85
37,82,646.64,1587.36,1405.77,550.48,84
37,83,645.9,1585.68,1405.58,550.83,83
37,84,646.33,1587.8,1404.43,550.78,82
37,85,646.22,1586.84,1405.16,550.89,81
37,86,645.55,1586.39,1406.33,550.51,80
37,87,646.61,1588.08,1405.75,550.13,79
37,88,646.81,1587.85,1405.31,549.98,78
37,89,646.69,1587.39,1405.52,550.94,77
37,90,645.86,1587.94,1407.09,550.71,76
37,91,646.14,1589.91,1407.71,550.84,75
37,92,646.36,1588.15,1407.66,550.64,74
37,93,646.51,1588.26,1405.5,550.82,73
37,94,646.77,1590.7,1405.33,550.16,72
37,95,646.84,1591.41,1406.93,550.2,71
37,96,646.92,1587.98,1407.7,550.66,70
37,97,647.61,1586.91,1405.57,550.3,69
37,98,647.34,1590.2,1407.28,550.59,68
37,99,647.68,1588.12,1408.33,550.77,67
37,100,646.9,1588.02,1407.84,550.89,66
37,101,646.83,1591.55,1406.53,550.2,65
37,102,646.77,1589.86,1407.48,550.25,64
37,103,647.02,1588.92,1407.39,550.13,63
37,104,647.31,1587.73,1405.8,550.28,62
37,105,647.53,1589.9,1408.01,550.02,61
37,106,647.29,1589.13,1406.21,550.3,60
37,107,647.79,1590.92,1407.49,549.88,59
37,108,647.34,1589.27,1406.2,550.16,58
37,109,647.92,1590.24,1407.9,549.86,57
37,110,647.94,1589.97,1406.98,550.42,56
37,111,647.94,1592.15,1408.95,549.8,55
37,112,647.62,1591.47,1407.16,550.46,54
37,113,647.92,1591.34,1408.43,549.95,53
37,114,647.72,1590.26,1406.1,550.08,52
37,115,648.76,1589.54,1407.14,550.35,51
37,116,648.09,1591.71,1408.79,549.58,50
37,117,648.35,1590.12,1407.8,550.02,49
37,118,648.11,1591.3,1408.83,550.05,48
37,119,648.61,1591.15,1409.76,550.11,47
37,120,648.44,1590.3,1409.46,549.88,46
37,121,647.66,1589.66,1407.78,549.36,45
37,122,647.81,1592.17,1408.89,549.96,44
37,123,647.85,1589.41,1408.2,549.87,43
37,124,648.65,1591.08,1409.22,549.49,42
37,125,648.11,1591.92,1409.57,550.15,41
37,126,648.05,1590.19,1408.71,549.77,40
37,127,649.31,1591.8,1408.49,549.22,39
37,128,648.32,1592.0,1409.82,549.6,38
37,129,648.32,1590.24,1409.85,549.34,37
37,130,648.47,1590.69,1408.15,549.97,36
37,131,648.44,1589.64,1409.6,549.4,35
37,132,648.01,1593.46,1410.07,549.67,34
37,133,648.92,1590.61,1409.56,549.25,33
37,134,648.6,1594.23,1408.89,549.23,32
37,135,648.93,1592.83,1411.11,549.29,31
37,136,649.08,1591.01,1410.29,549.89,30
37,137,648.84,1593.51,1408.78,549.18,29
37,138,648.95,1593.06,1409.86,549.6,28
37,139,648.91,1593.6,1410.18,548.91,27
37,140,648.28,1593.0,1409.57,549.29,26
37,141,648.72,1593.55,1411.45,549.11,25
37,142,648.47,1592.94,1409.7,548.87,24
37,143,649.24,1594.29,1409.88,549.33,23
37,144,649.29,1593.08,1411.28,549.01,22
37,145,649.73,1593.0,1410.93,548.99,21
37,146,649.54,1593.68,1411.09,549.19,20
37,147,649.19,1595.64,1410.65,549.29,19
37,148,648.62,1594.52,1411.31,549.06,18
37,149,648.73,1592.78,1409.95,549.31,17
37,150,649.2,1594.4,1410.61,549.26,16
37,151,649.82,1593.05,1410.3,548.77,15
37,152,648.55,1596.04,1412.04,548.9,14
37,153,650.21,1593.97,1411.41,549.15,13
37,154,649.79,1595.03,1409.7,548.89,12
37,155,649.93,1593.78,1411.04,548.73,11
37,156,650.43,1594.21,1413.53,548.49,10
37,157,650.26,1595.45,1411.04,548.38,9
37,158,649.91,1592.88,1410.76,548.83,8
37,159,651.18,1596.64,1411.01,548.97,7
37,160,650.05,1593.61,1411.5,548.01,6
37,161,649.57,1595.84,1412.73,547.89,5
37,162,650.88,1596.22,1411.43,548.74,4
37,163,651.07,1596.4,1412.18,548.39,3
37,164,650.23,1595.86,1412.29,548.9,2
37,165,649.87,1595.64,1412.5,548.45,1
37,166,651.45,1594.16,1411.96,548.72,0
38,1,641.81,1582.08,1399.09,553.32,219
38,2,641.84,1578.55,1401.47,553.24,218
38,3,642.48,1580.65,1400.64,552.57,217
38,4,642.2,1579.16,1399.11,553.04,216
38,5,642.66,1579.89,1400.1,552.56,215
38,6,642.23,1581.33,1400.96,553.04,214
38,7,642.02,1579.7,1401.02,553.1,213
38,8,642.24,1580.04,1401.37,552.73,212
38,9,642.65,1580.46,1399.65,553.3,211
38,10,642.43,1579.84,1399.43,552.41,210
38,11,642.28,1583.07,1400.13,553.21,209
38,12,642.41,1579.41,1400.28,552.37,208
38,13,642.16,1579.84,1399.19,553.19,207
38,14,642.63,1580.14,1400.94,552.46,206
38,15,641.51,1584.58,1400.97,552.52,205
38,16,641.84,1579.31,1402.2,553.12,204
38,17,642.96,1579.84,1402.14,552.79,203
38,18,642.96,1581.78,1399.78,552.27,202
38,19,642.53,1582.09,1399.93,552.56,201
38,20,642.7,1582.33,1401.63,552.29,200
38,21,643.39,1580.06,1402.02,552.41,199
38,22,642.92,1581.79,1401.36,552.75,198
38,23,643.05,1582.53,1401.63,552.15,197
38,24,643.04,1580.98,1400.42,552.42,196
38,25,643.04,1582.03,1402.21,552.88,195
38,26,643.14,1582.42,1401.49,552.7,194
38,27,643.24,1581.8,1403.19,552.28,193
38,28,643.66,1580.31,1402.18,552.86,192
38,29,642.36,1582.17,1402.15,552.48,191
38,30,643.31,1582.24,1400.76,553.1,190
38,31,643.0,1582.66,1401.17,551.68,189
38,32,642.87,1580.47,1402.62,552.16,188
38,33,643.07,1581.0,1401.88,552.11,187
38,34,643.71,1582.71,1401.4,552.56,186
