date,warehouse_id,sku_id,daily_sales,is_promotion,day_of_week,month,lead_time_days
2023-10-30,WH-EAST-NJ,SKU-HOME-03,53,0,0,10,4
2023-10-31,WH-EAST-NJ,SKU-HOME-03,45,0,1,10,4
2023-11-01,WH-EAST-NJ,SKU-HOME-03,39,0,2,11,4
2023-11-02,WH-EAST-NJ,SKU-HOME-03,54,1,3,11,4
2023-11-03,WH-EAST-NJ,SKU-HOME-03,31,0,4,11,4
2023-11-04,WH-EAST-NJ,SKU-HOME-03,90,1,5,11,4
2023-11-05,WH-EAST-NJ,SKU-HOME-03,44,0,6,11,4
2023-11-06,WH-EAST-NJ,SKU-HOME-03,78,1,0,11,4
2023-11-07,WH-EAST-NJ,SKU-HOME-03,52,0,1,11,4
2023-11-08,WH-EAST-NJ,SKU-HOME-03,29,0,2,11,4
2023-11-09,WH-EAST-NJ,SKU-HOME-03,60,0,3,11,4
2023-11-10,WH-EAST-NJ,SKU-HOME-03,61,1,4,11,4
2023-11-11,WH-EAST-NJ,SKU-HOME-03,59,0,5,11,4
2023-11-12,WH-EAST-NJ,SKU-HOME-03,54,0,6,11,4
2023-11-13,WH-EAST-NJ,SKU-HOME-03,30,0,0,11,4
2023-11-14,WH-EAST-NJ,SKU-HOME-03,62,1,1,11,4
2023-11-15,WH-EAST-NJ,SKU-HOME-03,23,0,2,11,4
2023-11-16,WH-EAST-NJ,SKU-HOME-03,38,0,3,11,4
2023-11-17,WH-EAST-NJ,SKU-HOME-03,65,1,4,11,4
2023-11-18,WH-EAST-NJ,SKU-HOME-03,61,0,5,11,4
2023-11-19,WH-EAST-NJ,SKU-HOME-03,43,0,6,11,4
2023-11-20,WH-EAST-NJ,SKU-HOME-03,26,0,0,11,4
2023-11-21,WH-EAST-NJ,SKU-HOME-03,43,0,1,11,4
2023-11-22,WH-EAST-NJ,SKU-HOME-03,29,0,2,11,4
2023-11-23,WH-EAST-NJ,SKU-HOME-03,39,0,3,11,4
2023-11-24,WH-EAST-NJ,SKU-HOME-03,53,0,4,11,4
2023-11-25,WH-EAST-NJ,SKU-HOME-03,46,0,5,11,4
2023-11-26,WH-EAST-NJ,SKU-HOME-03,50,0,6,11,4
2023-11-27,WH-EAST-NJ,SKU-HOME-03,51,0,0,11,4
2023-11-28,WH-EAST-NJ,SKU-HOME-03,48,1,1,11,4
2023-11-29,WH-EAST-NJ,SKU-HOME-03,39,0,2,11,4
2023-11-30,WH-EAST-NJ,SKU-HOME-03,64,0,3,11,4
2023-12-01,WH-EAST-NJ,SKU-HOME-03,50,0,4,12,4
2023-12-02,WH-EAST-NJ,SKU-HOME-03,76,0,5,12,4
2023-12-03,WH-EAST-NJ,SKU-HOME-03,63,0,6,12,4
2023-12-04,WH-EAST-NJ,SKU-HOME-03,63,1,0,12,4
2023-12-05,WH-EAST-NJ,SKU-HOME-03,32,0,1,12,4
2023-12-06,WH-EAST-NJ,SKU-HOME-03,49,0,2,12,4
2023-12-07,WH-EAST-NJ,SKU-HOME-03,50,0,3,12,4
2023-12-08,WH-EAST-NJ,SKU-HOME-03,65,0,4,12,4
2023-12-09,WH-EAST-NJ,SKU-HOME-03,104,1,5,12,4
2023-12-10,WH-EAST-NJ,SKU-HOME-03,70,0,6,12,4
2023-12-11,WH-EAST-NJ,SKU-HOME-03,46,0,0,12,4
2023-12-12,WH-EAST-NJ,SKU-HOME-03,35,0,1,12,4
2023-12-13,WH-EAST-NJ,SKU-HOME-03,50,0,2,12,4
2023-12-14,WH-EAST-NJ,SKU-HOME-03,57,0,3,12,4
2023-12-15,WH-EAST-NJ,SKU-HOME-03,53,0,4,12,4
2023-12-16,WH-EAST-NJ,SKU-HOME-03,60,0,5,12,4
2023-12-17,WH-EAST-NJ,SKU-HOME-03,94,0,6,12,4
2023-12-18,WH-EAST-NJ,SKU-HOME-03,44,0,0,12,4
2023-12-19,WH-EAST-NJ,SKU-HOME-03,59,0,1,12,4
2023-12-20,WH-EAST-NJ,SKU-HOME-03,44,0,2,12,4
2023-12-21,WH-EAST-NJ,SKU-HOME-03,59,0,3,12,4
2023-12-22,WH-EAST-NJ,SKU-HOME-03,45,0,4,12,4
2023-12-23,WH-EAST-NJ,SKU-HOME-03,106,1,5,12,4
2023-12-24,WH-EAST-NJ,SKU-HOME-03,77,0,6,12,4
2023-12-25,WH-EAST-NJ,SKU-HOME-03,67,0,0,12,4
2023-12-26,WH-EAST-NJ,SKU-HOME-03,45,0,1,12,4
2023-12-27,WH-EAST-NJ,SKU-HOME-03,43,0,2,12,4
2023-12-28,WH-EAST-NJ,SKU-HOME-03,40,0,3,12,4
2023-12-29,WH-EAST-NJ,SKU-HOME-03,38,0,4,12,4
2023-12-30,WH-EAST-NJ,SKU-HOME-03,60,0,5,12,4
2023-12-31,WH-EAST-NJ,SKU-HOME-03,102,1,6,12,4
2023-01-01,WH-WEST-CA,SKU-ELECTRONICS-01,202,1,6,1,6
2023-01-02,WH-WEST-CA,SKU-ELECTRONICS-01,90,0,0,1,6
2023-01-03,WH-WEST-CA,SKU-ELECTRONICS-01,143,1,1,1,6
2023-01-04,WH-WEST-CA,SKU-ELECTRONICS-01,92,0,2,1,6
2023-01-05,WH-WEST-CA,SKU-ELECTRONICS-01,97,0,3,1,6
2023-01-06,WH-WEST-CA,SKU-ELECTRONICS-01,77,0,4,1,6
2023-01-07,WH-WEST-CA,SKU-ELECTRONICS-01,123,0,5,1,6
2023-01-08,WH-WEST-CA,SKU-ELECTRONICS-01,177,1,6,1,6
2023-01-09,WH-WEST-CA,SKU-ELECTRONICS-01,120,1,0,1,6
2023-01-10,WH-WEST-CA,SKU-ELECTRONICS-01,86,0,1,1,6
2023-01-11,WH-WEST-CA,SKU-ELECTRONICS-01,84,0,2,1,6
2023-01-12,WH-WEST-CA,SKU-ELECTRONICS-01,137,1,3,1,6
2023-01-13,WH-WEST-CA,SKU-ELECTRONICS-01,91,0,4,1,6
2023-01-14,WH-WEST-CA,SKU-ELECTRONICS-01,208,1,5,1,6
2023-01-15,WH-WEST-CA,SKU-ELECTRONICS-01,121,0,6,1,6
2023-01-16,WH-WEST-CA,SKU-ELECTRONICS-01,135,1,0,1,6
2023-01-17,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,1,1,6
2023-01-18,WH-WEST-CA,SKU-ELECTRONICS-01,94,0,2,1,6
2023-01-19,WH-WEST-CA,SKU-ELECTRONICS-01,79,0,3,1,6
2023-01-20,WH-WEST-CA,SKU-ELECTRONICS-01,82,0,4,1,6
2023-01-21,WH-WEST-CA,SKU-ELECTRONICS-01,127,0,5,1,6
2023-01-22,WH-WEST-CA,SKU-ELECTRONICS-01,122,0,6,1,6
2023-01-23,WH-WEST-CA,SKU-ELECTRONICS-01,85,0,0,1,6
2023-01-24,WH-WEST-CA,SKU-ELECTRONICS-01,76,0,1,1,6
2023-01-25,WH-WEST-CA,SKU-ELECTRONICS-01,88,0,2,1,6
2023-01-26,WH-WEST-CA,SKU-ELECTRONICS-01,107,0,3,1,6
2023-01-27,WH-WEST-CA,SKU-ELECTRONICS-01,72,0,4,1,6
2023-01-28,WH-WEST-CA,SKU-ELECTRONICS-01,183,1,5,1,6
2023-01-29,WH-WEST-CA,SKU-ELECTRONICS-01,129,0,6,1,6
2023-01-30,WH-WEST-CA,SKU-ELECTRONICS-01,87,0,0,1,6
2023-01-31,WH-WEST-CA,SKU-ELECTRONICS-01,99,0,1,1,6
2023-02-01,WH-WEST-CA,SKU-ELECTRONICS-01,140,1,2,2,6
2023-02-02,WH-WEST-CA,SKU-ELECTRONICS-01,101,0,3,2,6
2023-02-03,WH-WEST-CA,SKU-ELECTRONICS-01,95,0,4,2,6
2023-02-04,WH-WEST-CA,SKU-ELECTRONICS-01,200,1,5,2,6
2023-02-05,WH-WEST-CA,SKU-ELECTRONICS-01,125,0,6,2,6
2023-02-06,WH-WEST-CA,SKU-ELECTRONICS-01,92,0,0,2,6
2023-02-07,WH-WEST-CA,SKU-ELECTRONICS-01,83,0,1,2,6
2023-02-08,WH-WEST-CA,SKU-ELECTRONICS-01,159,1,2,2,6
2023-02-09,WH-WEST-CA,SKU-ELECTRONICS-01,99,0,3,2,6
2023-02-10,WH-WEST-CA,SKU-ELECTRONICS-01,87,0,4,2,6
2023-02-11,WH-WEST-CA,SKU-ELECTRONICS-01,129,0,5,2,6
2023-02-12,WH-WEST-CA,SKU-ELECTRONICS-01,140,0,6,2,6
2023-02-13,WH-WEST-CA,SKU-ELECTRONICS-01,91,0,0,2,6
2023-02-14,WH-WEST-CA,SKU-ELECTRONICS-01,112,0,1,2,6
2023-02-15,WH-WEST-CA,SKU-ELECTRONICS-01,97,0,2,2,6
2023-02-16,WH-WEST-CA,SKU-ELECTRONICS-01,84,0,3,2,6
2023-02-17,WH-WEST-CA,SKU-ELECTRONICS-01,81,0,4,2,6
2023-02-18,WH-WEST-CA,SKU-ELECTRONICS-01,220,1,5,2,6
2023-02-19,WH-WEST-CA,SKU-ELECTRONICS-01,127,0,6,2,6
2023-02-20,WH-WEST-CA,SKU-ELECTRONICS-01,93,0,0,2,6
2023-02-21,WH-WEST-CA,SKU-ELECTRONICS-01,64,0,1,2,6
2023-02-22,WH-WEST-CA,SKU-ELECTRONICS-01,92,0,2,2,6
2023-02-23,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,3,2,6
2023-02-24,WH-WEST-CA,SKU-ELECTRONICS-01,133,1,4,2,6
2023-02-25,WH-WEST-CA,SKU-ELECTRONICS-01,143,0,5,2,6
2023-02-26,WH-WEST-CA,SKU-ELECTRONICS-01,128,0,6,2,6
2023-02-27,WH-WEST-CA,SKU-ELECTRONICS-01,88,0,0,2,6
2023-02-28,WH-WEST-CA,SKU-ELECTRONICS-01,113,0,1,2,6
2023-03-01,WH-WEST-CA,SKU-ELECTRONICS-01,104,0,2,3,6
2023-03-02,WH-WEST-CA,SKU-ELECTRONICS-01,111,0,3,3,6
2023-03-03,WH-WEST-CA,SKU-ELECTRONICS-01,164,1,4,3,6
2023-03-04,WH-WEST-CA,SKU-ELECTRONICS-01,143,0,5,3,6
2023-03-05,WH-WEST-CA,SKU-ELECTRONICS-01,150,0,6,3,6
2023-03-06,WH-WEST-CA,SKU-ELECTRONICS-01,87,0,0,3,6
2023-03-07,WH-WEST-CA,SKU-ELECTRONICS-01,86,0,1,3,6
2023-03-08,WH-WEST-CA,SKU-ELECTRONICS-01,137,1,2,3,6
2023-03-09,WH-WEST-CA,SKU-ELECTRONICS-01,134,1,3,3,6
2023-03-10,WH-WEST-CA,SKU-ELECTRONICS-01,96,0,4,3,6
2023-03-11,WH-WEST-CA,SKU-ELECTRONICS-01,200,1,5,3,6
2023-03-12,WH-WEST-CA,SKU-ELECTRONICS-01,204,1,6,3,6
2023-03-13,WH-WEST-CA,SKU-ELECTRONICS-01,149,1,0,3,6
2023-03-14,WH-WEST-CA,SKU-ELECTRONICS-01,68,0,1,3,6
2023-03-15,WH-WEST-CA,SKU-ELECTRONICS-01,94,0,2,3,6
2023-03-16,WH-WEST-CA,SKU-ELECTRONICS-01,95,0,3,3,6
2023-03-17,WH-WEST-CA,SKU-ELECTRONICS-01,115,0,4,3,6
2023-03-18,WH-WEST-CA,SKU-ELECTRONICS-01,137,0,5,3,6
2023-03-19,WH-WEST-CA,SKU-ELECTRONICS-01,136,0,6,3,6
2023-03-20,WH-WEST-CA,SKU-ELECTRONICS-01,110,0,0,3,6
2023-03-21,WH-WEST-CA,SKU-ELECTRONICS-01,149,1,1,3,6
2023-03-22,WH-WEST-CA,SKU-ELECTRONICS-01,96,0,2,3,6
2023-03-23,WH-WEST-CA,SKU-ELECTRONICS-01,161,1,3,3,6
2023-03-24,WH-WEST-CA,SKU-ELECTRONICS-01,87,0,4,3,6
2023-03-25,WH-WEST-CA,SKU-ELECTRONICS-01,144,0,5,3,6
2023-03-26,WH-WEST-CA,SKU-ELECTRONICS-01,121,0,6,3,6
2023-03-27,WH-WEST-CA,SKU-ELECTRONICS-01,101,0,0,3,6
2023-03-28,WH-WEST-CA,SKU-ELECTRONICS-01,101,0,1,3,6
2023-03-29,WH-WEST-CA,SKU-ELECTRONICS-01,91,0,2,3,6
2023-03-30,WH-WEST-CA,SKU-ELECTRONICS-01,93,0,3,3,6
2023-03-31,WH-WEST-CA,SKU-ELECTRONICS-01,111,0,4,3,6
2023-04-01,WH-WEST-CA,SKU-ELECTRONICS-01,130,0,5,4,6
2023-04-02,WH-WEST-CA,SKU-ELECTRONICS-01,215,1,6,4,6
2023-04-03,WH-WEST-CA,SKU-ELECTRONICS-01,148,1,0,4,6
2023-04-04,WH-WEST-CA,SKU-ELECTRONICS-01,85,0,1,4,6
2023-04-05,WH-WEST-CA,SKU-ELECTRONICS-01,141,1,2,4,6
2023-04-06,WH-WEST-CA,SKU-ELECTRONICS-01,96,0,3,4,6
2023-04-07,WH-WEST-CA,SKU-ELECTRONICS-01,162,1,4,4,6
2023-04-08,WH-WEST-CA,SKU-ELECTRONICS-01,118,0,5,4,6
2023-04-09,WH-WEST-CA,SKU-ELECTRONICS-01,147,0,6,4,6
2023-04-10,WH-WEST-CA,SKU-ELECTRONICS-01,98,0,0,4,6
2023-04-11,WH-WEST-CA,SKU-ELECTRONICS-01,90,0,1,4,6
2023-04-12,WH-WEST-CA,SKU-ELECTRONICS-01,95,0,2,4,6
2023-04-13,WH-WEST-CA,SKU-ELECTRONICS-01,154,1,3,4,6
2023-04-14,WH-WEST-CA,SKU-ELECTRONICS-01,137,1,4,4,6
2023-04-15,WH-WEST-CA,SKU-ELECTRONICS-01,129,0,5,4,6
2023-04-16,WH-WEST-CA,SKU-ELECTRONICS-01,131,0,6,4,6
2023-04-17,WH-WEST-CA,SKU-ELECTRONICS-01,76,0,0,4,6
2023-04-18,WH-WEST-CA,SKU-ELECTRONICS-01,156,1,1,4,6
2023-04-19,WH-WEST-CA,SKU-ELECTRONICS-01,86,0,2,4,6
2023-04-20,WH-WEST-CA,SKU-ELECTRONICS-01,86,0,3,4,6
2023-04-21,WH-WEST-CA,SKU-ELECTRONICS-01,91,0,4,4,6
2023-04-22,WH-WEST-CA,SKU-ELECTRONICS-01,135,0,5,4,6
2023-04-23,WH-WEST-CA,SKU-ELECTRONICS-01,135,0,6,4,6
2023-04-24,WH-WEST-CA,SKU-ELECTRONICS-01,92,0,0,4,6
2023-04-25,WH-WEST-CA,SKU-ELECTRONICS-01,95,0,1,4,6
2023-04-26,WH-WEST-CA,SKU-ELECTRONICS-01,85,0,2,4,6
2023-04-27,WH-WEST-CA,SKU-ELECTRONICS-01,94,0,3,4,6
2023-04-28,WH-WEST-CA,SKU-ELECTRONICS-01,97,0,4,4,6
2023-04-29,WH-WEST-CA,SKU-ELECTRONICS-01,125,0,5,4,6
2023-04-30,WH-WEST-CA,SKU-ELECTRONICS-01,131,0,6,4,6
2023-05-01,WH-WEST-CA,SKU-ELECTRONICS-01,91,0,0,5,6
2023-05-02,WH-WEST-CA,SKU-ELECTRONICS-01,84,0,1,5,6
2023-05-03,WH-WEST-CA,SKU-ELECTRONICS-01,73,0,2,5,6
2023-05-04,WH-WEST-CA,SKU-ELECTRONICS-01,99,0,3,5,6
2023-05-05,WH-WEST-CA,SKU-ELECTRONICS-01,97,0,4,5,6
2023-05-06,WH-WEST-CA,SKU-ELECTRONICS-01,121,0,5,5,6
2023-05-07,WH-WEST-CA,SKU-ELECTRONICS-01,210,1,6,5,6
2023-05-08,WH-WEST-CA,SKU-ELECTRONICS-01,142,1,0,5,6
2023-05-09,WH-WEST-CA,SKU-ELECTRONICS-01,83,0,1,5,6
2023-05-10,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,2,5,6
2023-05-11,WH-WEST-CA,SKU-ELECTRONICS-01,74,0,3,5,6
2023-05-12,WH-WEST-CA,SKU-ELECTRONICS-01,83,0,4,5,6
2023-05-13,WH-WEST-CA,SKU-ELECTRONICS-01,185,1,5,5,6
2023-05-14,WH-WEST-CA,SKU-ELECTRONICS-01,113,0,6,5,6
2023-05-15,WH-WEST-CA,SKU-ELECTRONICS-01,88,0,0,5,6
2023-05-16,WH-WEST-CA,SKU-ELECTRONICS-01,72,0,1,5,6
2023-05-17,WH-WEST-CA,SKU-ELECTRONICS-01,69,0,2,5,6
2023-05-18,WH-WEST-CA,SKU-ELECTRONICS-01,86,0,3,5,6
2023-05-19,WH-WEST-CA,SKU-ELECTRONICS-01,91,0,4,5,6
2023-05-20,WH-WEST-CA,SKU-ELECTRONICS-01,125,0,5,5,6
2023-05-21,WH-WEST-CA,SKU-ELECTRONICS-01,105,0,6,5,6
2023-05-22,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,0,5,6
2023-05-23,WH-WEST-CA,SKU-ELECTRONICS-01,79,0,1,5,6
2023-05-24,WH-WEST-CA,SKU-ELECTRONICS-01,121,1,2,5,6
2023-05-25,WH-WEST-CA,SKU-ELECTRONICS-01,137,1,3,5,6
2023-05-26,WH-WEST-CA,SKU-ELECTRONICS-01,138,1,4,5,6
2023-05-27,WH-WEST-CA,SKU-ELECTRONICS-01,119,0,5,5,6
2023-05-28,WH-WEST-CA,SKU-ELECTRONICS-01,106,0,6,5,6
2023-05-29,WH-WEST-CA,SKU-ELECTRONICS-01,105,0,0,5,6
2023-05-30,WH-WEST-CA,SKU-ELECTRONICS-01,77,0,1,5,6
2023-05-31,WH-WEST-CA,SKU-ELECTRONICS-01,95,0,2,5,6
2023-06-01,WH-WEST-CA,SKU-ELECTRONICS-01,90,0,3,6,6
2023-06-02,WH-WEST-CA,SKU-ELECTRONICS-01,71,0,4,6,6
2023-06-03,WH-WEST-CA,SKU-ELECTRONICS-01,112,0,5,6,6
2023-06-04,WH-WEST-CA,SKU-ELECTRONICS-01,94,0,6,6,6
2023-06-05,WH-WEST-CA,SKU-ELECTRONICS-01,72,0,0,6,6
2023-06-06,WH-WEST-CA,SKU-ELECTRONICS-01,126,1,1,6,6
2023-06-07,WH-WEST-CA,SKU-ELECTRONICS-01,121,1,2,6,6
2023-06-08,WH-WEST-CA,SKU-ELECTRONICS-01,83,0,3,6,6
2023-06-09,WH-WEST-CA,SKU-ELECTRONICS-01,71,0,4,6,6
2023-06-10,WH-WEST-CA,SKU-ELECTRONICS-01,117,0,5,6,6
2023-06-11,WH-WEST-CA,SKU-ELECTRONICS-01,98,0,6,6,6
2023-06-12,WH-WEST-CA,SKU-ELECTRONICS-01,80,0,0,6,6
2023-06-13,WH-WEST-CA,SKU-ELECTRONICS-01,70,0,1,6,6
2023-06-14,WH-WEST-CA,SKU-ELECTRONICS-01,104,1,2,6,6
2023-06-15,WH-WEST-CA,SKU-ELECTRONICS-01,128,1,3,6,6
2023-06-16,WH-WEST-CA,SKU-ELECTRONICS-01,96,1,4,6,6
2023-06-17,WH-WEST-CA,SKU-ELECTRONICS-01,100,0,5,6,6
2023-06-18,WH-WEST-CA,SKU-ELECTRONICS-01,97,0,6,6,6
2023-06-19,WH-WEST-CA,SKU-ELECTRONICS-01,88,0,0,6,6
2023-06-20,WH-WEST-CA,SKU-ELECTRONICS-01,84,0,1,6,6
2023-06-21,WH-WEST-CA,SKU-ELECTRONICS-01,65,0,2,6,6
2023-06-22,WH-WEST-CA,SKU-ELECTRONICS-01,64,0,3,6,6
2023-06-23,WH-WEST-CA,SKU-ELECTRONICS-01,71,0,4,6,6
2023-06-24,WH-WEST-CA,SKU-ELECTRONICS-01,96,0,5,6,6
2023-06-25,WH-WEST-CA,SKU-ELECTRONICS-01,122,0,6,6,6
2023-06-26,WH-WEST-CA,SKU-ELECTRONICS-01,58,0,0,6,6
2023-06-27,WH-WEST-CA,SKU-ELECTRONICS-01,139,1,1,6,6
2023-06-28,WH-WEST-CA,SKU-ELECTRONICS-01,79,0,2,6,6
2023-06-29,WH-WEST-CA,SKU-ELECTRONICS-01,81,0,3,6,6
2023-06-30,WH-WEST-CA,SKU-ELECTRONICS-01,122,1,4,6,6
2023-07-01,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,5,7,6
2023-07-02,WH-WEST-CA,SKU-ELECTRONICS-01,102,0,6,7,6
2023-07-03,WH-WEST-CA,SKU-ELECTRONICS-01,66,0,0,7,6
2023-07-04,WH-WEST-CA,SKU-ELECTRONICS-01,56,0,1,7,6
2023-07-05,WH-WEST-CA,SKU-ELECTRONICS-01,77,0,2,7,6
2023-07-06,WH-WEST-CA,SKU-ELECTRONICS-01,76,0,3,7,6
2023-07-07,WH-WEST-CA,SKU-ELECTRONICS-01,77,0,4,7,6
2023-07-08,WH-WEST-CA,SKU-ELECTRONICS-01,103,0,5,7,6
2023-07-09,WH-WEST-CA,SKU-ELECTRONICS-01,89,0,6,7,6
2023-07-10,WH-WEST-CA,SKU-ELECTRONICS-01,71,0,0,7,6
2023-07-11,WH-WEST-CA,SKU-ELECTRONICS-01,77,0,1,7,6
2023-07-12,WH-WEST-CA,SKU-ELECTRONICS-01,75,0,2,7,6
2023-07-13,WH-WEST-CA,SKU-ELECTRONICS-01,42,0,3,7,6
2023-07-14,WH-WEST-CA,SKU-ELECTRONICS-01,65,0,4,7,6
2023-07-15,WH-WEST-CA,SKU-ELECTRONICS-01,87,0,5,7,6
2023-07-16,WH-WEST-CA,SKU-ELECTRONICS-01,165,1,6,7,6
2023-07-17,WH-WEST-CA,SKU-ELECTRONICS-01,65,0,0,7,6
2023-07-18,WH-WEST-CA,SKU-ELECTRONICS-01,71,0,1,7,6
2023-07-19,WH-WEST-CA,SKU-ELECTRONICS-01,68,0,2,7,6
2023-07-20,WH-WEST-CA,SKU-ELECTRONICS-01,79,0,3,7,6
2023-07-21,WH-WEST-CA,SKU-ELECTRONICS-01,124,1,4,7,6
2023-07-22,WH-WEST-CA,SKU-ELECTRONICS-01,94,0,5,7,6
2023-07-23,WH-WEST-CA,SKU-ELECTRONICS-01,96,0,6,7,6
2023-07-24,WH-WEST-CA,SKU-ELECTRONICS-01,80,0,0,7,6
2023-07-25,WH-WEST-CA,SKU-ELECTRONICS-01,95,1,1,7,6
2023-07-26,WH-WEST-CA,SKU-ELECTRONICS-01,56,0,2,7,6
2023-07-27,WH-WEST-CA,SKU-ELECTRONICS-01,60,0,3,7,6
2023-07-28,WH-WEST-CA,SKU-ELECTRONICS-01,74,0,4,7,6
2023-07-29,WH-WEST-CA,SKU-ELECTRONICS-01,95,0,5,7,6
2023-07-30,WH-WEST-CA,SKU-ELECTRONICS-01,88,0,6,7,6
2023-07-31,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,0,7,6
2023-08-01,WH-WEST-CA,SKU-ELECTRONICS-01,44,0,1,8,6
2023-08-02,WH-WEST-CA,SKU-ELECTRONICS-01,52,0,2,8,6
2023-08-03,WH-WEST-CA,SKU-ELECTRONICS-01,58,0,3,8,6
2023-08-04,WH-WEST-CA,SKU-ELECTRONICS-01,77,0,4,8,6
2023-08-05,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,5,8,6
2023-08-06,WH-WEST-CA,SKU-ELECTRONICS-01,140,1,6,8,6
2023-08-07,WH-WEST-CA,SKU-ELECTRONICS-01,58,0,0,8,6
2023-08-08,WH-WEST-CA,SKU-ELECTRONICS-01,47,0,1,8,6
2023-08-09,WH-WEST-CA,SKU-ELECTRONICS-01,64,0,2,8,6
2023-08-10,WH-WEST-CA,SKU-ELECTRONICS-01,56,0,3,8,6
2023-08-11,WH-WEST-CA,SKU-ELECTRONICS-01,54,0,4,8,6
2023-08-12,WH-WEST-CA,SKU-ELECTRONICS-01,71,0,5,8,6
2023-08-13,WH-WEST-CA,SKU-ELECTRONICS-01,85,0,6,8,6
2023-08-14,WH-WEST-CA,SKU-ELECTRONICS-01,110,1,0,8,6
2023-08-15,WH-WEST-CA,SKU-ELECTRONICS-01,53,0,1,8,6
2023-08-16,WH-WEST-CA,SKU-ELECTRONICS-01,48,0,2,8,6
2023-08-17,WH-WEST-CA,SKU-ELECTRONICS-01,42,0,3,8,6
2023-08-18,WH-WEST-CA,SKU-ELECTRONICS-01,42,0,4,8,6
2023-08-19,WH-WEST-CA,SKU-ELECTRONICS-01,83,0,5,8,6
2023-08-20,WH-WEST-CA,SKU-ELECTRONICS-01,85,0,6,8,6
2023-08-21,WH-WEST-CA,SKU-ELECTRONICS-01,99,1,0,8,6
2023-08-22,WH-WEST-CA,SKU-ELECTRONICS-01,94,1,1,8,6
2023-08-23,WH-WEST-CA,SKU-ELECTRONICS-01,97,1,2,8,6
2023-08-24,WH-WEST-CA,SKU-ELECTRONICS-01,74,0,3,8,6
2023-08-25,WH-WEST-CA,SKU-ELECTRONICS-01,72,0,4,8,6
2023-08-26,WH-WEST-CA,SKU-ELECTRONICS-01,147,1,5,8,6
2023-08-27,WH-WEST-CA,SKU-ELECTRONICS-01,94,0,6,8,6
2023-08-28,WH-WEST-CA,SKU-ELECTRONICS-01,66,0,0,8,6
2023-08-29,WH-WEST-CA,SKU-ELECTRONICS-01,44,0,1,8,6
2023-08-30,WH-WEST-CA,SKU-ELECTRONICS-01,57,0,2,8,6
2023-08-31,WH-WEST-CA,SKU-ELECTRONICS-01,62,0,3,8,6
2023-09-01,WH-WEST-CA,SKU-ELECTRONICS-01,48,0,4,9,6
2023-09-02,WH-WEST-CA,SKU-ELECTRONICS-01,146,1,5,9,6
2023-09-03,WH-WEST-CA,SKU-ELECTRONICS-01,77,0,6,9,6
2023-09-04,WH-WEST-CA,SKU-ELECTRONICS-01,40,0,0,9,6
2023-09-05,WH-WEST-CA,SKU-ELECTRONICS-01,53,0,1,9,6
2023-09-06,WH-WEST-CA,SKU-ELECTRONICS-01,61,0,2,9,6
2023-09-07,WH-WEST-CA,SKU-ELECTRONICS-01,48,0,3,9,6
2023-09-08,WH-WEST-CA,SKU-ELECTRONICS-01,55,0,4,9,6
2023-09-09,WH-WEST-CA,SKU-ELECTRONICS-01,64,0,5,9,6
2023-09-10,WH-WEST-CA,SKU-ELECTRONICS-01,76,0,6,9,6
2023-09-11,WH-WEST-CA,SKU-ELECTRONICS-01,57,0,0,9,6
2023-09-12,WH-WEST-CA,SKU-ELECTRONICS-01,56,0,1,9,6
2023-09-13,WH-WEST-CA,SKU-ELECTRONICS-01,65,0,2,9,6
2023-09-14,WH-WEST-CA,SKU-ELECTRONICS-01,81,1,3,9,6
2023-09-15,WH-WEST-CA,SKU-ELECTRONICS-01,60,0,4,9,6
2023-09-16,WH-WEST-CA,SKU-ELECTRONICS-01,135,1,5,9,6
2023-09-17,WH-WEST-CA,SKU-ELECTRONICS-01,74,0,6,9,6
2023-09-18,WH-WEST-CA,SKU-ELECTRONICS-01,48,0,0,9,6
2023-09-19,WH-WEST-CA,SKU-ELECTRONICS-01,108,1,1,9,6
2023-09-20,WH-WEST-CA,SKU-ELECTRONICS-01,53,0,2,9,6
2023-09-21,WH-WEST-CA,SKU-ELECTRONICS-01,61,0,3,9,6
2023-09-22,WH-WEST-CA,SKU-ELECTRONICS-01,61,0,4,9,6
2023-09-23,WH-WEST-CA,SKU-ELECTRONICS-01,66,0,5,9,6
2023-09-24,WH-WEST-CA,SKU-ELECTRONICS-01,83,0,6,9,6
2023-09-25,WH-WEST-CA,SKU-ELECTRONICS-01,58,0,0,9,6
2023-09-26,WH-WEST-CA,SKU-ELECTRONICS-01,108,1,1,9,6
2023-09-27,WH-WEST-CA,SKU-ELECTRONICS-01,58,0,2,9,6
2023-09-28,WH-WEST-CA,SKU-ELECTRONICS-01,64,0,3,9,6
2023-09-29,WH-WEST-CA,SKU-ELECTRONICS-01,65,0,4,9,6
2023-09-30,WH-WEST-CA,SKU-ELECTRONICS-01,78,0,5,9,6
2023-10-01,WH-WEST-CA,SKU-ELECTRONICS-01,106,0,6,10,6
2023-10-02,WH-WEST-CA,SKU-ELECTRONICS-01,52,0,0,10,6
